Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
47,"Austin, Mark",25y 117d,35 (14-0-21 40.00%),2 (0.06),20 (9-0-11 45.00%),1 (0.05)
4,"Bontempelli, Marcus",18y 209d,7 (1-0-6 14.29%),2 (0.29),←,
5,"Boyd, Matthew",31y 298d,230 (105-2-123 46.09%),78 (0.34),←,
8,"Crameri, Stewart",25y 315d,70 (35-1-34 50.71%),117 (1.67),13 (4-0-9 30.77%),21 (1.62)
6,"Dahlhaus, Luke",21y 304d,62 (21-0-41 33.87%),62 (1.00),←,
13,"Giansiracusa, Daniel",32y 102d,262 (116-4-142 45.04%),329 (1.26),←,
1,"Grant, Jarrad",24y 350d,61 (29-0-32 47.54%),72 (1.18),←,
16,"Griffen, Ryan",27y 329d,195 (96-1-98 49.49%),127 (0.65),←,
7,"Higgins, Shaun",26y 109d,122 (56-1-65 46.31%),125 (1.02),←,
24,"Hrovat, Nathan",20y 14d,11 (4-0-7 36.36%),5 (0.45),←,
19,"Jones, Liam",23y 117d,65 (26-0-39 40.00%),68 (1.05),←,
21,"Liberatore, Tom",22y 36d,68 (22-0-46 32.35%),15 (0.22),←,
11,"Macrae, Jack",19y 322d,26 (8-0-18 30.77%),8 (0.31),←,
27,"Minson, Will",29y 71d,171 (81-1-89 47.66%),75 (0.44),←,
38,"Morris, Dale",31y 174d,184 (97-2-85 53.26%),3 (0.02),←,
2,"Murphy, Robert",32y 12d,262 (112-4-146 43.51%),171 (0.65),←,
42,"Picken, Liam",27y 324d,120 (52-0-68 43.33%),32 (0.27),←,
23,"Roughead, Jordan",23y 230d,65 (24-0-41 36.92%),12 (0.18),←,
25,"Stevens, Koby",23y 3d,41 (14-0-27 34.15%),23 (0.56),30 (10-0-20 33.33%),21 (0.70)
15,"Tutt, Jason",23y 37d,26 (8-0-18 30.77%),22 (0.85),←,
3,"Wallis, Mitch",21y 240d,52 (16-0-36 30.77%),15 (0.29),←,
10,"Wood, Easton",24y 290d,60 (25-0-35 41.67%),7 (0.12),←,
Totals,Totals,25y 116d,2195 (962-16-1217 43.83%),1370 (0.62),,
C,"McCartney, Brendan",53y 241d,57 (17-0-40 29.82%),,←,
