Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
6,"Bate, Matthew",25y 31d,98 (27-1-70 28.06%),96 (0.98),←,
17,"Blease, Sam",21y 126d,11 (3-0-8 27.27%),3 (0.27),←,
11,"Clark, Mitch",24y 249d,93 (33-2-58 36.56%),90 (0.97),11 (2-0-9 18.18%),29 (2.64)
36,"Davey, Aaron",29y 14d,158 (60-3-95 38.92%),159 (1.01),←,
14,"Dunn, Lynden",25y 41d,90 (27-2-61 31.11%),86 (0.96),←,
8,"Frawley, James",23y 278d,92 (27-1-64 29.89%),3 (0.03),←,
20,"Garland, Colin",24y 57d,70 (19-2-49 28.57%),9 (0.13),←,
16,"Grimes, Jack",23y 44d,43 (11-2-30 27.91%),3 (0.07),←,
38,"Howe, Jeremy",21y 361d,25 (7-0-18 28.00%),29 (1.16),←,
40,"Jamar, Mark",28y 320d,122 (44-3-75 37.30%),45 (0.37),←,
2,"Jones, Nathan",24y 156d,126 (33-3-90 27.38%),63 (0.50),←,
28,"Macdonald, Joel",27y 258d,113 (58-2-53 52.21%),6 (0.05),33 (13-1-19 40.91%),
49,"Magner, James",24y 317d,12 (2-0-10 16.67%),4 (0.33),←,
25,"McDonald, Tom",19y 280d,13 (3-0-10 23.08%),,←,
13,"McKenzie, Jordie",22y 3d,49 (15-1-33 31.63%),5 (0.10),←,
22,"Moloney, Brent",28y 148d,140 (48-3-89 35.36%),37 (0.26),117 (36-2-79 31.62%),31 (0.26)
26,"Nicholson, Daniel",21y 235d,13 (6-0-7 46.15%),2 (0.15),←,
27,"Rivers, Jared",27y 250d,140 (52-3-85 38.21%),10 (0.07),←,
30,"Sellar, James",23y 92d,30 (13-0-17 43.33%),4 (0.13),9 (2-0-7 22.22%),1 (0.11)
12,"Sylvia, Colin",26y 229d,128 (44-2-82 35.16%),110 (0.86),←,
9,"Trengove, Jack",20y 296d,49 (16-2-31 34.69%),26 (0.53),←,
4,"Watts, Jack",21y 90d,50 (15-2-33 32.00%),37 (0.74),←,
Totals,Totals,24y 126d,1665 (563-34-1068 33.81%),827 (0.50),,
C,"Neeld, Mark",40y 347d,12 (2-0-10 16.67%),,←,
