Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",28y 151d,119 (57-1-61 48.32%),48 (0.40),←,
28,"Bell, Tom",23y 343d,37 (15-1-21 41.89%),29 (0.78),←,
7,"Buckley, Dylan",22y 67d,13 (4-0-9 30.77%),2 (0.15),←,
41,"Casboult, Levi",25y 68d,42 (15-1-26 36.90%),36 (0.86),←,
9,"Cripps, Patrick",20y 65d,9 (2-1-6 27.78%),2 (0.22),←,
35,"Curnow, Ed",25y 196d,74 (36-2-36 50.00%),11 (0.15),←,
15,"Docherty, Sam",21y 217d,37 (12-1-24 33.78%),8 (0.22),24 (6-1-17 27.08%),7 (0.29)
33,"Everitt, Andrejs",26y 70d,104 (58-3-43 57.21%),51 (0.49),25 (7-0-18 28.00%),19 (0.76)
4,"Gibbs, Bryce",26y 68d,185 (81-2-102 44.32%),102 (0.55),←,
14,"Jones, Liam",24y 87d,73 (28-0-45 38.36%),74 (1.01),7 (1-0-6 14.29%),6 (0.86)
5,"Judd, Chris",31y 256d,278 (151-4-123 55.04%),228 (0.82),144 (67-2-75 47.22%),90 (0.63)
2,"Menzel, Troy",20y 242d,30 (11-1-18 38.33%),42 (1.40),←,
3,"Murphy, Marc",27y 307d,193 (84-1-108 43.78%),146 (0.76),←,
17,"Rowe, Sam",27y 184d,39 (13-1-25 34.62%),13 (0.33),←,
6,"Simpson, Kade",31y 17d,228 (92-3-133 41.01%),123 (0.54),←,
39,"Thomas, Dale",27y 335d,181 (110-2-69 61.33%),135 (0.75),24 (7-0-17 29.17%),14 (0.58)
42,"Tuohy, Zach",25y 163d,84 (38-1-45 45.83%),29 (0.35),←,
22,"Tutt, Jason",24y 7d,29 (8-0-21 27.59%),23 (0.79),3 (0-0-3 0.00%),1 (0.33)
11,"Warnock, Robert",28y 123d,88 (41-1-46 47.16%),17 (0.19),67 (31-1-35 47.01%),13 (0.19)
43,"White, Simon",26y 339d,49 (24-2-23 51.02%),9 (0.18),←,
36,"Wood, Cameron",28y 79d,78 (37-1-40 48.08%),26 (0.33),14 (3-1-10 25.00%),5 (0.36)
13,"Yarran, Chris",24y 154d,110 (48-2-60 44.55%),89 (0.81),←,
Totals,Totals,25y 294d,2080 (965-31-1084 46.39%),1243 (0.60),,
C,"Malthouse, Mick",61y 278d,718 (406-7-305 57.03%),,54 (20-1-33 37.96%),
