North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
45,"Banch, Zac",21y 363d,1 (0-0-1 0.00%),,←,
21,"Coleman-Jones, Callum",26y 36d,32 (5-1-26 17.19%),20 (0.63),23 (1-0-22 4.35%),9 (0.39)
30,"Comben, Charlie",23y 364d,43 (9-1-33 22.09%),8 (0.19),←,
25,"Curtis, Paul",22y 137d,74 (10-0-64 13.51%),87 (1.18),←,
5,"Daniel, Caleb",29y 12d,210 (109-1-100 52.14%),49 (0.23),18 (4-1-13 25.00%),
28,"Darling, Jack",33y 36d,315 (161-2-152 51.43%),549 (1.74),17 (4-1-12 26.47%),17 (1.00)
9,"Davies-Uniacke, Luke",26y 41d,125 (25-2-98 20.80%),46 (0.37),←,
18,"Dawson, Wil",19y 211d,7 (1-0-6 14.29%),,←,
17,"Hardeman, Riley",20y 142d,17 (3-1-13 20.59%),,←,
37,"Harvey, Cooper",21y 7d,6 (0-0-6 0.00%),8 (1.33),←,
41,"Konstanty, Jacob",20y 252d,18 (4-1-13 25.00%),10 (0.56),←,
19,"Logue, Griffin",27y 97d,92 (32-1-59 35.33%),10 (0.11),28 (4-0-24 14.29%),1 (0.04)
10,"McKercher, Colby",20y 98d,34 (6-1-27 19.12%),10 (0.29),←,
2,"OSullivan, Finn",19y 50d,17 (4-1-12 26.47%),1 (0.06),←,
26,"Parker, Luke",32y 267d,310 (184-3-123 59.84%),223 (0.72),17 (4-1-12 26.47%),10 (0.59)
29,"Phillips, Will",23y 58d,50 (9-0-41 18.00%),8 (0.16),←,
32,"Pink, Toby",26y 342d,27 (7-1-19 27.78%),7 (0.26),←,
24,"Powell, Tom",23y 139d,86 (13-2-71 16.28%),29 (0.34),←,
3,"Sheezel, Harry",20y 279d,62 (10-1-51 16.94%),22 (0.35),←,
12,"Simpkin, Jy",27y 136d,170 (44-2-124 26.47%),73 (0.43),←,
15,"Stephens, Dylan",24y 192d,76 (31-1-44 41.45%),14 (0.18),33 (6-1-26 19.70%),3 (0.09)
43,"Teakle, Brynn",25y 276d,18 (7-0-11 38.89%),11 (0.61),12 (2-0-10 16.67%),10 (0.83)
44,"Zurhaar, Cameron",27y 58d,139 (31-2-106 23.02%),194 (1.40),←,
Totals,Totals,24y 172d,1929 (705-24-1200 36.55%),1379 (0.71),,
C,"Clarkson, Alastair",57y 83d,444 (238-5-201 54.17%),,54 (10-1-43 19.44%),
