Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
11,"Bandy, Daniel",27y 250d,139 (44-1-94 32.01%),116 (0.83),34 (11-1-22 33.82%),36 (1.06)
20,"Bowden, Patrick",21y 356d,21 (2-1-18 11.90%),22 (1.05),←,
42,"Boyd, Matthew",20y 333d,6 (1-0-5 16.67%),3 (0.50),←,
17,"Brown, Nathan",25y 166d,132 (63-3-66 48.86%),191 (1.45),←,
38,"Cross, Daniel",20y 118d,9 (3-1-5 38.89%),1 (0.11),←,
14,"Darcy, Luke",28y 14d,172 (82-4-86 48.84%),118 (0.69),←,
28,"Dimattina, Paul",28y 246d,127 (62-2-63 49.61%),55 (0.43),←,
10,"Eagleton, Nathan",24y 258d,123 (57-3-63 47.56%),101 (0.82),67 (31-1-35 47.01%),56 (0.84)
4,"Garlick, Simon",28y 107d,171 (84-3-84 50.00%),136 (0.80),127 (60-3-64 48.43%),109 (0.86)
13,"Giansiracusa, Daniel",21y 137d,51 (16-2-33 33.33%),52 (1.02),←,
9,"Gilbee, Lindsay",22y 18d,35 (14-1-20 41.43%),18 (0.51),←,
8,"Hahn, Mitch",22y 77d,45 (17-1-27 38.89%),12 (0.27),←,
25,"Hargrave, Ryan",22y,33 (11-2-20 36.36%),9 (0.27),←,
22,"Harrison, Ben",28y 190d,132 (59-2-71 45.45%),56 (0.42),56 (21-2-33 39.29%),17 (0.30)
6,"Johnson, Brad",27y 8d,206 (98-5-103 48.79%),261 (1.27),←,
35,"Kretiuk, Steven",31y 22d,165 (89-4-72 55.15%),11 (0.07),←,
36,"Lake, Brian",21y 149d,12 (1-0-11 8.33%),6 (0.50),←,
29,"McGuinness, Kieran",20y 18d,15 (2-2-11 20.00%),6 (0.40),←,
2,"Murphy, Robert",21y 47d,55 (20-2-33 38.18%),12 (0.22),←,
30,"Robbins, Matthew",26y 79d,70 (30-2-38 44.29%),16 (0.23),63 (26-2-35 42.86%),16 (0.25)
5,"Smith, Rohan",30y 56d,230 (113-5-112 50.22%),210 (0.91),←,
7,"West, Scott",28y 254d,227 (109-4-114 48.90%),85 (0.37),←,
Totals,Totals,24y 331d,2176 (977-50-1149 44.90%),1497 (0.69),,
C,"Rohde, Peter",38y 249d,18 (3-1-14 19.44%),,←,
