Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Barker, John",25y 134d,93 (25-1-67 27.42%),35 (0.38),38 (18-0-20 47.37%),22 (0.58)
22,"Bowyer, Glen",20y 187d,13 (7-0-6 53.85%),5 (0.38),←,
17,"Chick, Daniel",24y 143d,100 (44-2-54 45.00%),100 (1.00),←,
9,"Crawford, Shane",25y 297d,151 (71-2-78 47.68%),117 (0.77),←,
19,"Dixon, Ben",23y 18d,64 (32-1-31 50.78%),92 (1.44),←,
34,"Graham, Mark",27y 111d,132 (56-2-74 43.18%),45 (0.34),←,
5,"Harford, Daniel",23y 105d,112 (48-1-63 43.30%),50 (0.45),←,
3,"Hay, Jonathan",20y 324d,55 (21-1-33 39.09%),4 (0.07),←,
2,"Holland, Nick",25y 339d,113 (48-2-63 43.36%),171 (1.51),←,
28,"Johnson, Brett",18y 248d,2 (1-0-1 50.00%),,←,
37,"Lekkas, Angelo",24y 3d,81 (32-1-48 40.12%),22 (0.27),←,
15,"Lord, Aaron",24y 347d,101 (49-2-50 49.50%),115 (1.14),69 (26-1-42 38.41%),96 (1.39)
7,"McCabe, Luke",23y 327d,88 (39-1-48 44.89%),8 (0.09),←,
18,"McPharlin, Luke",18y 214d,4 (2-0-2 50.00%),1 (0.25),←,
13,"Picioane, Lance",20y 25d,9 (3-0-6 33.33%),4 (0.44),5 (2-0-3 40.00%),2 (0.40)
20,"Rawlings, Jade",22y 267d,42 (17-0-25 40.48%),15 (0.36),←,
32,"Rock, Anthony",29y 277d,210 (124-1-85 59.29%),152 (0.72),32 (16-1-15 51.56%),14 (0.44)
4,"Salmon, Paul",35y 164d,302 (160-4-138 53.64%),548 (1.81),93 (37-2-54 40.86%),39 (0.42)
29,"Tallis, Rayden",25y 23d,86 (36-0-50 41.86%),12 (0.14),←,
16,"Thompson, Nathan",22y 139d,35 (17-1-17 50.00%),49 (1.40),←,
21,"Vandenberg, Richard",23y 170d,25 (10-1-14 42.00%),5 (0.20),←,
30,"Woods, Tony",31y,150 (64-2-84 43.33%),31 (0.21),119 (48-2-69 41.18%),21 (0.18)
Totals,Totals,24y 142d,1968 (906-25-1037 46.04%),1581 (0.80),,
C,"Schwab, Peter",39y 284d,17 (8-0-9 47.06%),,←,
