Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
1,"Boak, Travis",25y 227d,132 (55-1-76 42.05%),74 (0.56),←,
5,"Broadbent, Matthew",23y 227d,80 (28-1-51 35.63%),37 (0.46),←,
11,"Butcher, John",22y 256d,21 (8-0-13 38.10%),32 (1.52),←,
25,"Cassisi, Domenic",31y 175d,216 (107-2-107 50.00%),73 (0.34),←,
17,"Clurey, Tom",19y 358d,1 (1-0-0 100.00%),,←,
18,"Cornes, Kane",31y 70d,269 (134-2-133 50.19%),91 (0.34),←,
7,"Ebert, Brad",23y 348d,123 (47-1-75 38.62%),64 (0.52),47 (19-1-27 41.49%),31 (0.66)
9,"Gray, Robbie",25y 351d,91 (36-0-55 39.56%),123 (1.35),←,
8,"Hartlett, Hamish",23y 214d,69 (26-1-42 38.41%),37 (0.54),←,
36,"Hombsch, Jack",21y 9d,16 (4-0-12 25.00%),,7 (4-0-3 57.14%),
24,"Impey, Jarman",18y 250d,1 (1-0-0 100.00%),,←,
42,"Jonas, Tom",23y 66d,35 (14-1-20 41.43%),,←,
23,"Lobbe, Matthew",25y 32d,44 (18-0-26 40.91%),10 (0.23),←,
6,"Monfries, Angus",27y 56d,175 (72-3-100 42.00%),204 (1.17),25 (14-0-11 56.00%),39 (1.56)
29,"Pittard, Jasper",22y 349d,32 (15-0-17 46.88%),5 (0.16),←,
21,"Polec, Jared",21y 155d,17 (8-0-9 47.06%),10 (0.59),1 (1-0-0 100.00%),1 (1.00)
28,"Schulz, Jay",28y 332d,143 (53-3-87 38.11%),215 (1.50),72 (29-1-42 40.97%),157 (2.18)
12,"Trengove, Jackson",23y 134d,79 (26-1-52 33.54%),7 (0.09),←,
39,"Westhoff, Justin",27y 166d,135 (55-1-79 41.11%),180 (1.33),←,
19,"White, Matt",26y 335d,106 (45-4-57 44.34%),54 (0.51),1 (1-0-0 100.00%),
16,"Wines, Ollie",19y 160d,25 (14-0-11 56.00%),10 (0.40),←,
20,"Wingard, Chad",20y 230d,44 (19-1-24 44.32%),52 (1.18),←,
Totals,Totals,24y 105d,1854 (786-22-1046 42.39%),1278 (0.69),,
C,"Hinkley, Ken",47y 167d,24 (14-0-10 58.33%),,←,
