Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
12,"Bassett, Scott",25y 185d,23 (11-0-12 47.83%),2 (0.09),8 (1-0-7 12.50%),
20,"Bowden, Patrick",22y 251d,26 (2-1-23 9.62%),30 (1.15),←,
42,"Boyd, Matthew",21y 228d,10 (2-0-8 20.00%),4 (0.40),←,
17,"Cooney, Adam",18y 194d,3 (0-0-3 0.00%),2 (0.67),←,
14,"Darcy, Luke",28y 274d,179 (83-4-92 47.49%),127 (0.71),←,
10,"Eagleton, Nathan",25y 153d,131 (58-3-70 45.42%),104 (0.79),75 (32-1-42 43.33%),59 (0.79)
4,"Garlick, Simon",29y 1d,176 (85-3-88 49.15%),137 (0.78),132 (61-3-68 47.35%),110 (0.83)
13,"Giansiracusa, Daniel",22y 31d,58 (16-2-40 29.31%),55 (0.95),←,
3,"Grant, Chris",31y 120d,277 (143-5-129 52.53%),496 (1.79),←,
8,"Hahn, Mitch",22y 337d,53 (18-1-34 34.91%),18 (0.34),←,
22,"Harrison, Ben",29y 85d,140 (60-2-78 43.57%),59 (0.42),64 (22-2-40 35.94%),20 (0.31)
6,"Johnson, Brad",27y 268d,214 (99-5-110 47.43%),270 (1.26),←,
36,"Lake, Brian",22y 44d,17 (1-0-16 5.88%),6 (0.35),←,
23,"McMahon, Jordan",20y 320d,38 (7-2-29 21.05%),26 (0.68),←,
32,"Morgan, Adam",22y 166d,6 (2-0-4 33.33%),1 (0.17),3 (0-0-3 0.00%),1 (0.33)
2,"Murphy, Robert",21y 307d,63 (21-2-40 34.92%),16 (0.25),←,
15,"Power, Sam",20y 284d,28 (5-1-22 19.64%),6 (0.21),←,
24,"Rawlings, Jade",26y 185d,119 (59-0-60 49.58%),73 (0.61),3 (0-0-3 0.00%),11 (3.67)
30,"Robbins, Matthew",26y 339d,78 (31-2-45 41.03%),16 (0.21),71 (27-2-42 39.44%),16 (0.23)
5,"Smith, Rohan",30y 316d,238 (114-5-119 48.95%),210 (0.88),←,
31,"Street, Peter",23y 310d,20 (7-1-12 37.50%),5 (0.25),3 (0-0-3 0.00%),2 (0.67)
7,"West, Scott",29y 149d,235 (110-4-121 47.66%),88 (0.37),←,
Totals,Totals,25y 7d,2132 (934-43-1155 43.81%),1751 (0.82),,
C,"Rohde, Peter",39y 144d,26 (4-1-21 17.31%),,←,
