Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
41,"Ah Chee, Brendon",21y 237d,8 (4-0-4 50.00%),4 (0.50),←,
1,"Boak, Travis",27y 14d,174 (78-1-95 45.11%),106 (0.61),←,
5,"Broadbent, Matthew",25y 14d,122 (52-1-69 43.03%),41 (0.34),←,
11,"Butcher, John",24y 43d,25 (10-0-15 40.00%),35 (1.40),←,
7,"Ebert, Brad",25y 135d,166 (71-1-94 43.07%),85 (0.51),90 (43-1-46 48.33%),52 (0.58)
9,"Gray, Robbie",27y 138d,133 (59-0-74 44.36%),183 (1.38),←,
46,"Gray, Sam",23y 195d,14 (9-0-5 64.29%),8 (0.57),←,
8,"Hartlett, Hamish",25y 1d,109 (47-1-61 43.58%),63 (0.58),←,
36,"Hombsch, Jack",22y 161d,58 (27-0-31 46.55%),,49 (27-0-22 55.10%),
24,"Impey, Jarman",20y 37d,32 (16-0-16 50.00%),4 (0.13),←,
42,"Jonas, Tom",24y 218d,70 (32-1-37 46.43%),1 (0.01),←,
48,"Krakouer, Nathan",27y 102d,64 (27-0-37 42.19%),19 (0.30),51 (26-0-25 50.98%),11 (0.22)
2,"Mitchell, Kane",25y 257d,30 (15-0-15 50.00%),18 (0.60),←,
6,"Monfries, Angus",28y 208d,208 (88-3-117 43.03%),245 (1.18),58 (30-0-28 51.72%),80 (1.38)
3,"Neade, Jake",21y 78d,32 (18-0-14 56.25%),27 (0.84),←,
13,"OShea, Cameron",23y 155d,65 (28-0-37 43.08%),7 (0.11),←,
29,"Pittard, Jasper",24y 136d,73 (38-0-35 52.05%),9 (0.12),←,
4,"Ryder, Paddy",27y 154d,185 (86-4-95 47.57%),133 (0.72),15 (7-0-8 46.67%),16 (1.07)
12,"Trengove, Jackson",24y 286d,113 (46-1-66 41.15%),8 (0.07),←,
39,"Westhoff, Justin",28y 318d,178 (79-1-98 44.66%),225 (1.26),←,
19,"White, Matt",28y 122d,142 (67-4-71 48.59%),91 (0.64),37 (23-0-14 62.16%),37 (1.00)
20,"Wingard, Chad",22y 17d,86 (42-1-43 49.42%),142 (1.65),←,
Totals,Totals,24y 337d,2087 (939-19-1129 44.99%),1454 (0.70),,
C,"Hinkley, Ken",48y 319d,67 (38-0-29 56.72%),,←,
