Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
2,"Bellchambers, Tom",30y 341d,131 (59-2-70 45.80%),76 (0.58),←,
12,"Cutler, Tom",25y 115d,68 (20-0-48 29.41%),32 (0.47),2 (2-0-0 100.00%),
10,"Francis, Aaron",22y 309d,29 (15-0-14 51.72%),6 (0.21),←,
35,"Guelfi, Matt",22y 305d,34 (21-0-13 61.76%),8 (0.24),←,
21,"Heppell, Dyson",28y 31d,170 (84-2-84 50.00%),59 (0.35),←,
26,"Hooker, Cale",31y 245d,194 (92-2-100 47.94%),86 (0.44),←,
18,"Hurley, Michael",30y 13d,181 (87-3-91 48.90%),108 (0.60),←,
4,"Langford, Kyle",23y 196d,67 (28-0-39 41.79%),44 (0.66),←,
43,"McDonald-Tipungwuti, Anthony",27y 53d,91 (41-0-50 45.05%),102 (1.12),←,
1,"McGrath, Andrew",22y 12d,66 (36-0-30 54.55%),15 (0.23),←,
44,"McKernan, Shaun",29y 287d,79 (34-0-45 43.04%),70 (0.89),45 (22-0-23 48.89%),49 (1.09)
7,"Merrett, Zach",24y 255d,128 (57-1-70 44.92%),45 (0.35),←,
3,"Parish, Darcy",22y 325d,78 (34-0-44 43.59%),31 (0.40),←,
27,"Redman, Mason",22y 293d,27 (15-0-12 55.56%),1 (0.04),←,
14,"Ridley, Jordan",21y 238d,11 (7-0-4 63.64%),,←,
42,"Saad, Adam",25y 327d,94 (39-1-54 42.02%),6 (0.06),46 (26-0-20 56.52%),3 (0.07)
9,"Shiel, Dylan",27y 97d,159 (72-3-84 46.23%),73 (0.46),24 (13-0-11 54.17%),9 (0.38)
5,"Smith, Devon",27y 25d,140 (54-2-84 39.29%),122 (0.87),31 (16-0-15 51.61%),22 (0.71)
40,"Snelling, Will",22y 313d,7 (5-0-2 71.43%),7 (1.00),6 (4-0-2 66.67%),6 (1.00)
25,"Stringer, Jake",26y 50d,130 (70-0-60 53.85%),228 (1.75),41 (22-0-19 53.66%),68 (1.66)
20,"Townsend, Jacob",26y 360d,50 (21-0-29 42.00%),35 (0.70),2 (2-0-0 100.00%),3 (1.50)
11,"Zaharakis, David",30y 114d,209 (97-2-110 46.89%),125 (0.60),←,
Totals,Totals,26y 13d,2143 (988-18-1137 46.10%),1279 (0.60),,
C,"Worsfold, John",51y 263d,373 (190-2-181 51.21%),,92 (41-0-51 44.57%),
