St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
8,"Acres, Blake",22y 323d,56 (21-1-34 38.39%),23 (0.41),←,
20,"Armitage, David",30y 71d,167 (68-1-98 41.02%),98 (0.59),←,
24,"Austin, Logan",23y 49d,20 (7-0-13 35.00%),,7 (1-0-6 14.29%),
15,"Billings, Jack",23y 8d,85 (29-1-55 34.71%),64 (0.75),←,
2,"Carlisle, Jake",26y 329d,124 (55-1-68 44.76%),60 (0.48),39 (15-1-23 39.74%),6 (0.15)
14,"Geary, Jarryn",30y 64d,183 (89-2-92 49.18%),28 (0.15),←,
19,"Gilbert, Sam",32y 7d,208 (112-6-90 55.29%),38 (0.18),←,
4,"Gresham, Jade",21y 2d,62 (25-1-36 41.13%),76 (1.23),←,
21,"Long, Ben",21y 5d,14 (3-1-10 25.00%),7 (0.50),←,
13,"Lonie, Jack",22y 13d,50 (16-0-34 32.00%),44 (0.88),←,
43,"Marshall, Rowan",22y 275d,13 (1-0-12 7.69%),6 (0.46),←,
36,"McKenzie, Daniel",22y 101d,34 (13-0-21 38.24%),3 (0.09),←,
28,"Membrey, Tim",24y 92d,70 (30-2-38 44.29%),125 (1.79),69 (29-2-38 43.48%),125 (1.81)
16,"Newnes, Jack",25y 183d,135 (46-2-87 34.81%),50 (0.37),←,
45,"Paton, Ben",19y 311d,3 (0-0-3 0.00%),3 (1.00),←,
42,"Pierce, Lewis",23y 283d,4 (1-0-3 25.00%),1 (0.25),←,
37,"Rice, Bailey",21y 197d,11 (3-0-8 27.27%),,←,
6,"Ross, Sebastian",25y 111d,102 (34-2-66 34.31%),16 (0.16),←,
35,"Sinclair, Jack",23y 195d,64 (23-1-40 36.72%),36 (0.56),←,
9,"Steele, Jack",22y 256d,58 (21-1-36 37.07%),22 (0.38),41 (13-1-27 32.93%),13 (0.32)
3,"Steven, Jack",28y 151d,176 (65-3-108 37.78%),107 (0.61),←,
29,"Webster, Jimmy",25y 59d,85 (27-1-57 32.35%),3 (0.04),←,
Totals,Totals,24y 157d,1724 (689-26-1009 39.97%),810 (0.47),,
C,"Richardson, Alan",53y 101d,111 (37-2-72 34.23%),,110 (37-2-71 34.55%),
