Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
22,"Addison, Dylan",25y 307d,86 (44-1-41 51.74%),28 (0.33),←,
47,"Austin, Mark",24y 167d,30 (11-0-19 36.67%),2 (0.07),15 (6-0-9 40.00%),1 (0.07)
45,"Campbell, Tom",21y 281d,10 (1-0-9 10.00%),6 (0.60),←,
17,"Cooney, Adam",27y 314d,199 (97-2-100 49.25%),169 (0.85),←,
4,"Cross, Daniel",30y 133d,207 (96-3-108 47.10%),31 (0.15),←,
6,"Dahlhaus, Luke",20y 354d,47 (16-0-31 34.04%),48 (1.02),←,
29,"Dickson, Tory",25y 318d,27 (7-0-20 25.93%),35 (1.30),←,
13,"Giansiracusa, Daniel",31y 152d,247 (110-4-133 45.34%),310 (1.26),←,
1,"Grant, Jarrad",24y 35d,55 (26-0-29 47.27%),69 (1.25),←,
16,"Griffen, Ryan",27y 14d,180 (90-1-89 50.28%),119 (0.66),←,
19,"Jones, Liam",22y 167d,55 (21-0-34 38.18%),55 (1.00),←,
21,"Liberatore, Tom",21y 86d,52 (16-0-36 30.77%),10 (0.19),←,
27,"Minson, Will",28y 121d,155 (75-1-79 48.71%),70 (0.45),←,
38,"Morris, Dale",30y 224d,170 (91-2-77 54.12%),3 (0.02),←,
2,"Murphy, Robert",31y 62d,246 (106-4-136 43.90%),166 (0.67),←,
42,"Picken, Liam",27y 9d,104 (46-0-58 44.23%),30 (0.29),←,
23,"Roughead, Jordan",22y 280d,54 (20-0-34 37.04%),12 (0.22),←,
25,"Stevens, Koby",22y 53d,27 (10-0-17 37.04%),10 (0.37),16 (6-0-10 37.50%),8 (0.50)
15,"Tutt, Jason",22y 87d,18 (5-0-13 27.78%),12 (0.67),←,
3,"Wallis, Mitch",20y 290d,40 (11-0-29 27.50%),10 (0.25),←,
10,"Wood, Easton",23y 340d,44 (19-0-25 43.18%),5 (0.11),←,
31,"Young, Tom",21y 106d,21 (12-0-9 57.14%),4 (0.19),12 (4-0-8 33.33%),2 (0.17)
Totals,Totals,25y 61d,2074 (930-18-1126 44.84%),1204 (0.58),,
C,"McCartney, Brendan",52y 291d,41 (11-0-30 26.83%),,←,
