Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
9,"AhMat, Robert",21y,33 (18-0-15 54.55%),29 (0.88),8 (6-0-2 75.00%),7 (0.88)
41,"Cook, Troy",21y 341d,32 (20-0-12 62.50%),10 (0.31),←,
8,"Cresswell, Daryn",27y 58d,132 (51-1-80 39.02%),109 (0.83),←,
28,"Crouch, Jared",20y 136d,10 (5-0-5 50.00%),,←,
6,"Dunkley, Andrew",30y 20d,133 (53-2-78 40.60%),7 (0.05),←,
10,"Filandia, Peter",28y 66d,61 (29-1-31 48.36%),44 (0.72),48 (22-1-25 46.88%),30 (0.63)
14,"Kelly, Paul",28y 356d,176 (63-3-110 36.65%),136 (0.77),←,
3,"Lewis, Dale",29y 76d,142 (47-2-93 33.80%),154 (1.08),←,
4,"Lockett, Tony",32y 132d,251 (109-1-141 43.63%),1240 (4.94),68 (41-1-26 61.03%),342 (5.03)
34,"Luff, Troy",28y 239d,92 (41-2-49 45.65%),63 (0.68),←,
11,"Maxfield, Stuart",26y 101d,151 (75-2-74 50.33%),92 (0.61),62 (40-1-21 65.32%),27 (0.44)
17,"Mooney, Jason",25y 44d,89 (35-0-54 39.33%),48 (0.54),←,
23,"Nicks, Matthew",23y 67d,42 (26-0-16 61.90%),15 (0.36),←,
12,"OFarrell, Brett",20y 197d,4 (3-0-1 75.00%),5 (1.25),←,
19,"OLoughlin, Michael",21y 149d,75 (43-1-31 58.00%),79 (1.05),←,
24,"Orchard, Mark",22y 108d,45 (24-1-20 54.44%),8 (0.18),33 (19-0-14 57.58%),4 (0.12)
1,"Roos, Paul",35y 22d,349 (155-1-193 44.56%),287 (0.82),80 (45-1-34 56.88%),17 (0.21)
22,"Saddington, Jason",18y 269d,14 (8-0-6 57.14%),5 (0.36),←,
2,"Schwass, Wayne",29y 234d,199 (110-0-89 55.28%),112 (0.56),15 (9-0-6 60.00%),15 (1.00)
7,"Seymour, Brad",22y 77d,71 (36-1-34 51.41%),3 (0.04),←,
20,"Stevens, John",27y 34d,35 (21-0-14 60.00%),18 (0.51),←,
33,"Warfe, Rowan",22y 26d,51 (17-0-34 33.33%),2 (0.04),25 (16-0-9 64.00%),1 (0.04)
Totals,Totals,25y 191d,2187 (989-18-1180 45.22%),2466 (1.13),,
C,"Eade, Rodney",40y 106d,64 (40-1-23 63.28%),,←,
