Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
31,"Bannister, Jordan",23y 179d,37 (16-1-20 44.59%),5 (0.14),23 (8-0-15 34.78%),5 (0.22)
40,"Bentick, Adam",20y 319d,19 (6-0-13 31.58%),4 (0.21),←,
19,"Betts, Eddie",19y 153d,24 (5-1-18 22.92%),23 (0.96),←,
44,"Carrazzo, Andrew",22y 134d,27 (7-1-19 27.78%),6 (0.22),←,
26,"De Luca, Adrian",23y 348d,38 (13-1-24 35.53%),15 (0.39),←,
25,"Fevola, Brendan",25y 98d,106 (40-1-65 38.21%),260 (2.45),←,
14,"Fisher, Brad",22y 19d,41 (11-0-30 26.83%),48 (1.17),←,
11,"French, Barnaby",30y 154d,118 (50-2-66 43.22%),34 (0.29),56 (16-1-39 29.46%),14 (0.25)
33,"Houlihan, Ryan",24y 97d,119 (41-1-77 34.87%),81 (0.68),←,
43,"Koutoufides, Anthony",33y 100d,254 (132-2-120 52.36%),212 (0.83),←,
12,"Lappin, Matthew",30y 70d,219 (93-2-124 42.92%),221 (1.01),164 (65-1-98 39.94%),195 (1.19)
10,"McLaren, Dylan",23y 355d,51 (32-0-19 62.75%),9 (0.18),5 (1-0-4 20.00%),3 (0.60)
3,"Murphy, Marc",18y 283d,5 (1-0-4 20.00%),2 (0.40),←,
2,"Russell, Jordan",19y 173d,3 (0-0-3 0.00%),,←,
9,"Saddington, Jason",26y 187d,145 (73-1-71 50.69%),42 (0.29),3 (0-0-3 0.00%),1 (0.33)
29,"Scotland, Heath",25y 281d,99 (38-0-61 38.38%),32 (0.32),46 (15-0-31 32.61%),20 (0.43)
6,"Simpson, Kade",21y 358d,26 (8-0-18 30.77%),13 (0.50),←,
24,"Stevens, Nick",26y 115d,174 (88-3-83 51.44%),104 (0.60),47 (14-1-32 30.85%),26 (0.55)
32,"Thornton, Bret",22y 164d,74 (19-0-55 25.68%),1 (0.01),←,
30,"Waite, Jarrad",23y 83d,53 (13-1-39 25.47%),61 (1.15),←,
1,"Walker, Andrew",19y 345d,38 (10-1-27 27.63%),9 (0.24),←,
8,"Whitnall, Lance",26y 248d,184 (83-1-100 45.38%),318 (1.73),←,
Totals,Totals,24y 44d,1854 (779-19-1056 42.02%),1500 (0.81),,
C,"Pagan, Denis",58y 216d,311 (169-1-141 54.50%),,71 (19-1-51 27.46%),
