Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
47,"Austin, Mark",25y 160d,40 (16-0-24 40.00%),2 (0.05),25 (11-0-14 44.00%),1 (0.04)
4,"Bontempelli, Marcus",18y 252d,12 (3-0-9 25.00%),9 (0.75),←,
5,"Boyd, Matthew",31y 341d,235 (107-2-126 45.96%),80 (0.34),←,
45,"Campbell, Tom",22y 274d,16 (3-0-13 18.75%),15 (0.94),←,
17,"Cooney, Adam",28y 307d,215 (103-2-110 48.37%),181 (0.84),←,
8,"Crameri, Stewart",25y 358d,75 (37-1-37 50.00%),124 (1.65),18 (6-0-12 33.33%),28 (1.56)
6,"Dahlhaus, Luke",21y 347d,67 (23-0-44 34.33%),68 (1.01),←,
33,"Darley, Sam",21y 169d,16 (2-0-14 12.50%),1 (0.06),3 (2-0-1 66.67%),
16,"Griffen, Ryan",28y 7d,198 (96-1-101 48.74%),128 (0.65),←,
7,"Higgins, Shaun",26y 152d,125 (57-1-67 46.00%),127 (1.02),←,
24,"Hrovat, Nathan",20y 57d,16 (6-0-10 37.50%),7 (0.44),←,
26,"Hunter, Lachie",19y 233d,21 (8-0-13 38.10%),13 (0.62),←,
39,"Johannisen, Jason",21y 268d,24 (7-0-17 29.17%),4 (0.17),←,
21,"Liberatore, Tom",22y 79d,73 (24-0-49 32.88%),16 (0.22),←,
11,"Macrae, Jack",20y,31 (10-0-21 32.26%),11 (0.35),←,
27,"Minson, Will",29y 114d,176 (83-1-92 47.44%),76 (0.43),←,
38,"Morris, Dale",31y 217d,189 (99-2-88 52.91%),3 (0.02),←,
2,"Murphy, Robert",32y 55d,267 (114-4-149 43.45%),171 (0.64),←,
42,"Picken, Liam",28y 2d,125 (54-0-71 43.20%),32 (0.26),←,
23,"Roughead, Jordan",23y 273d,69 (25-0-44 36.23%),12 (0.17),←,
25,"Stevens, Koby",23y 46d,46 (16-0-30 34.78%),23 (0.50),35 (12-0-23 34.29%),21 (0.60)
9,"Stringer, Jake",20y 100d,24 (8-0-16 33.33%),28 (1.17),←,
Totals,Totals,24y 256d,2060 (901-14-1145 43.74%),1131 (0.55),,
C,"McCartney, Brendan",53y 284d,62 (19-0-43 30.65%),,←,
