Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
44,"Bail, Rohan",26y 38d,62 (15-1-46 25.00%),26 (0.42),←,
17,"Blease, Sam",23y 165d,33 (6-0-27 18.18%),25 (0.76),←,
6,"Dawes, Chris",26y 79d,97 (59-1-37 61.34%),111 (1.14),26 (5-0-21 19.23%),28 (1.08)
14,"Dunn, Lynden",27y 81d,135 (34-2-99 25.93%),94 (0.70),←,
8,"Frawley, James",25y 317d,135 (34-1-100 25.56%),17 (0.13),←,
20,"Garland, Colin",26y 97d,112 (25-2-85 23.21%),14 (0.13),←,
38,"Howe, Jeremy",24y 35d,74 (15-0-59 20.27%),69 (0.93),←,
40,"Jamar, Mark",30y 359d,146 (48-3-95 33.90%),53 (0.36),←,
39,"Jetta, Neville",24y 172d,53 (11-2-40 22.64%),20 (0.38),←,
2,"Jones, Nathan",26y 195d,175 (41-3-131 24.29%),83 (0.47),←,
24,"Kennedy Harris, Jay",19y 135d,13 (3-0-10 23.08%),8 (0.62),←,
16,"Kent, Dean",20y 160d,24 (3-0-21 12.50%),17 (0.71),←,
25,"McDonald, Tom",21y 319d,56 (11-0-45 19.64%),,←,
13,"McKenzie, Jordie",24y 43d,77 (18-1-58 24.03%),10 (0.13),←,
21,"Pedersen, Cameron",27y 139d,44 (12-0-32 27.27%),38 (0.86),28 (5-0-23 17.86%),18 (0.64)
27,"Riley, Aidan",22y 233d,18 (10-0-8 55.56%),7 (0.39),6 (2-0-4 33.33%),2 (0.33)
35,"Tapscott, Luke",23y 36d,48 (9-1-38 19.79%),12 (0.25),←,
46,"Terlich, Dean",24y 233d,35 (5-0-30 14.29%),2 (0.06),←,
12,"Tyson, Dom",21y 56d,31 (5-0-26 16.13%),16 (0.52),18 (4-0-14 22.22%),12 (0.67)
23,"Vince, Bernie",28y 305d,147 (72-0-75 48.98%),91 (0.62),18 (4-0-14 22.22%),11 (0.61)
7,"Viney, Jack",20y 112d,29 (5-0-24 17.24%),7 (0.24),←,
4,"Watts, Jack",23y 130d,91 (22-2-67 25.27%),72 (0.79),←,
Totals,Totals,24y 173d,1635 (463-19-1153 28.32%),792 (0.48),,
C,"Roos, Paul",51y 37d,220 (120-2-98 55.00%),,18 (4-0-14 22.22%),
