North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Anderson, Jed",28y 164d,95 (38-0-57 40.00%),31 (0.33),85 (31-0-54 36.47%),27 (0.32)
16,"Bonar, Aiden",23y 130d,29 (6-0-23 20.69%),5 (0.17),23 (3-0-20 13.04%),
21,"Coleman-Jones, Callum",23y 33d,15 (5-1-9 36.67%),13 (0.87),6 (1-0-5 16.67%),2 (0.33)
4,"Corr, Aidan",28y 60d,116 (49-3-64 43.53%),2 (0.02),18 (2-0-16 11.11%),
25,"Curtis, Paul",19y 134d,12 (1-0-11 8.33%),10 (0.83),←,
9,"Davies-Uniacke, Luke",23y 38d,66 (16-1-49 25.00%),17 (0.26),←,
22,"Goldstein, Todd",34y 15d,290 (128-2-160 44.48%),151 (0.52),←,
18,"Greenwood, Hugh",30y 132d,99 (42-2-55 43.43%),47 (0.47),16 (2-0-14 12.50%),2 (0.13)
6,"Horne-Francis, Jason",19y 25d,13 (2-0-11 15.38%),3 (0.23),←,
20,"Larkey, Nick",24y 40d,67 (17-1-49 26.12%),111 (1.66),←,
35,"Lazzaro, Charlie",20y 113d,19 (4-0-15 21.05%),3 (0.16),←,
11,"McDonald, Luke",27y 157d,154 (65-0-89 42.21%),17 (0.11),←,
23,"McKay, Ben",24y 204d,48 (7-1-40 15.63%),1 (0.02),←,
39,"Perez, Flynn",20y 325d,16 (1-0-15 6.25%),,←,
24,"Powell, Tom",20y 136d,26 (3-1-22 13.46%),8 (0.31),←,
8,"Scott, Bailey",22y 7d,50 (6-1-43 13.00%),20 (0.40),←,
12,"Simpkin, Jy",24y 133d,111 (34-1-76 31.08%),42 (0.38),←,
36,"Spicer, Phoenix",20y 167d,4 (1-0-3 25.00%),,←,
2,"Stephenson, Jaidyn",23y 182d,85 (38-1-46 45.29%),95 (1.12),31 (4-1-26 14.52%),19 (0.61)
5,"Taylor, Curtis",22y 101d,47 (9-1-37 20.21%),18 (0.38),←,
17,"Young, Lachie",23y 101d,39 (8-1-30 21.79%),2 (0.05),31 (4-1-26 14.52%),1 (0.03)
7,"Ziebell, Jack",31y 138d,254 (110-1-143 43.50%),177 (0.70),←,
44,"Zurhaar, Cameron",24y 55d,78 (22-1-55 28.85%),104 (1.33),←,
Totals,Totals,24y 97d,1733 (612-19-1102 35.31%),877 (0.51),,
C,"Adams, Leigh",34y 101d,1 (1-0-0 100.00%),,←,
