Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
12,"Akermanis, Jason",20y 48d,39 (23-1-15 60.26%),45 (1.15),1 (0-0-1 0.00%),1 (1.00)
10,"Ashcroft, Marcus",25y 200d,155 (54-2-99 35.48%),87 (0.56),3 (1-0-2 33.33%),3 (1.00)
34,"Bamford, Scott",22y 294d,24 (2-0-22 8.33%),7 (0.29),2 (1-0-1 50.00%),1 (0.50)
25,"Bews, Andrew",32y 268d,265 (139-2-124 52.83%),134 (0.51),2 (1-0-1 50.00%),
1,"Champion, Richard",28y 364d,122 (45-2-75 37.70%),38 (0.31),3 (1-0-2 33.33%),1 (0.33)
16,"Clarke, Matthew",23y 207d,72 (37-1-34 52.08%),6 (0.08),3 (1-0-2 33.33%),
14,"Dickfos, Danny",26y 195d,25 (17-1-7 70.00%),,3 (1-0-2 33.33%),
6,"Fletcher, Adrian",27y 185d,134 (64-1-69 48.13%),73 (0.54),3 (1-0-2 33.33%),4 (1.33)
8,"Gowers, Andrew",28y 2d,132 (81-1-50 61.74%),62 (0.47),3 (1-0-2 33.33%),1 (0.33)
32,"Hart, Shaun",25y 331d,105 (38-1-66 36.67%),82 (0.78),3 (1-0-2 33.33%),1 (0.33)
2,"Johnson, Chris",20y 318d,62 (8-0-54 12.90%),72 (1.16),3 (1-0-2 33.33%),5 (1.67)
27,"Keating, Clark",21y 25d,17 (11-1-5 67.65%),14 (0.82),3 (1-0-2 33.33%),5 (1.67)
41,"Kennedy, Matthew",27y 68d,116 (40-1-75 34.91%),25 (0.22),3 (1-0-2 33.33%),
18,"Lambert, Craig",28y 190d,174 (58-1-115 33.62%),73 (0.42),2 (1-0-1 50.00%),1 (0.50)
11,"Lynch, Alastair",28y 298d,154 (61-0-93 39.61%),267 (1.73),2 (0-0-2 0.00%),5 (2.50)
7,"McIvor, Scott",30y 247d,196 (72-1-123 36.99%),95 (0.48),3 (1-0-2 33.33%),3 (1.00)
4,"McRae, Craig",23y 203d,40 (21-0-19 52.50%),56 (1.40),1 (0-0-1 0.00%),
20,"Molloy, Jarrod",20y 336d,62 (9-0-53 14.52%),57 (0.92),3 (1-0-2 33.33%),3 (1.00)
28,"Robbins, Ben",20y 107d,8 (4-0-4 50.00%),3 (0.38),3 (1-0-2 33.33%),2 (0.67)
3,"Voss, Michael",21y 280d,82 (39-1-42 48.17%),76 (0.93),3 (1-0-2 33.33%),4 (1.33)
33,"White, Darryl",23y 305d,93 (40-2-51 44.09%),107 (1.15),3 (1-0-2 33.33%),1 (0.33)
Totals,Totals,25y 74d,2077 (863-19-1195 41.55%),1379 (0.66),,
C,"Northey, John",53y 288d,284 (146-3-135 51.94%),,3 (1-0-2 33.33%),
