Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Barker, John",25y 161d,97 (28-1-68 29.38%),45 (0.46),42 (21-0-21 50.00%),32 (0.76)
33,"Barlow, Kris",27y 14d,34 (18-0-16 52.94%),20 (0.59),←,
22,"Bowyer, Glen",20y 214d,17 (10-0-7 58.82%),7 (0.41),←,
17,"Chick, Daniel",24y 170d,104 (47-2-55 46.15%),102 (0.98),←,
19,"Dixon, Ben",23y 45d,68 (35-1-32 52.21%),100 (1.47),←,
34,"Graham, Mark",27y 138d,136 (59-2-75 44.12%),45 (0.33),←,
5,"Harford, Daniel",23y 132d,114 (50-1-63 44.30%),51 (0.45),←,
3,"Hay, Jonathan",20y 351d,58 (24-1-33 42.24%),4 (0.07),←,
2,"Holland, Nick",26y,117 (51-2-64 44.44%),180 (1.54),←,
28,"Johnson, Brett",18y 275d,4 (3-0-1 75.00%),,←,
37,"Lekkas, Angelo",24y 30d,84 (34-1-49 41.07%),22 (0.26),←,
7,"McCabe, Luke",23y 354d,92 (42-1-49 46.20%),8 (0.09),←,
13,"Picioane, Lance",20y 52d,13 (6-0-7 46.15%),5 (0.38),9 (5-0-4 55.56%),3 (0.33)
20,"Rawlings, Jade",22y 294d,46 (20-0-26 43.48%),15 (0.33),←,
32,"Rock, Anthony",29y 304d,214 (127-1-86 59.58%),154 (0.72),36 (19-1-16 54.17%),16 (0.44)
4,"Salmon, Paul",35y 191d,306 (163-4-139 53.92%),549 (1.79),97 (40-2-55 42.27%),40 (0.41)
11,"Smith, Joel",23y 87d,89 (44-1-44 50.00%),69 (0.78),31 (15-1-15 50.00%),18 (0.58)
29,"Tallis, Rayden",25y 50d,90 (39-0-51 43.33%),13 (0.14),←,
16,"Thompson, Nathan",22y 166d,39 (20-1-18 52.56%),58 (1.49),←,
8,"Treleven, Craig",30y 45d,78 (36-1-41 46.79%),22 (0.28),←,
30,"Woods, Tony",31y 27d,154 (67-2-85 44.16%),34 (0.22),123 (51-2-70 42.28%),24 (0.20)
36,"Young, Barry",30y 33d,139 (70-2-67 51.08%),68 (0.49),10 (5-0-5 50.00%),
Totals,Totals,25y 93d,2093 (993-24-1076 47.44%),1571 (0.75),,
C,"Schwab, Peter",39y 311d,21 (11-0-10 52.38%),,←,
