Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
28,"Bell, Tom",24y 56d,47 (17-1-29 37.23%),35 (0.74),←,
12,"Boekhorst, Blaine",21y 340d,7 (1-0-6 14.29%),3 (0.43),←,
7,"Buckley, Dylan",22y 145d,23 (6-0-17 26.09%),6 (0.26),←,
44,"Carrazzo, Andrew",31y 236d,191 (74-4-113 39.79%),48 (0.25),←,
41,"Casboult, Levi",25y 146d,52 (17-1-34 33.65%),53 (1.02),←,
9,"Cripps, Patrick",20y 143d,19 (4-1-14 23.68%),4 (0.21),←,
35,"Curnow, Ed",25y 274d,84 (38-2-44 46.43%),11 (0.13),←,
15,"Docherty, Sam",21y 295d,45 (14-1-30 32.22%),9 (0.20),32 (8-1-23 26.56%),8 (0.25)
33,"Everitt, Andrejs",26y 148d,114 (60-3-51 53.95%),71 (0.62),35 (9-0-26 25.71%),39 (1.11)
23,"Henderson, Lachie",25y 237d,116 (50-1-65 43.53%),104 (0.90),101 (42-1-58 42.08%),101 (1.00)
20,"Holman, Nick",20y 71d,7 (1-0-6 14.29%),,←,
40,"Jamison, Michael",29y 58d,141 (60-2-79 43.26%),2 (0.01),←,
8,"Kreuzer, Matthew",26y 87d,115 (57-0-58 49.57%),60 (0.52),←,
3,"Murphy, Marc",28y 20d,202 (86-1-115 42.82%),149 (0.74),←,
17,"Rowe, Sam",27y 262d,47 (15-1-31 32.98%),13 (0.28),←,
6,"Simpson, Kade",31y 95d,238 (94-3-141 40.13%),123 (0.52),←,
25,"Smith, Clem",19y 186d,5 (0-0-5 0.00%),,←,
42,"Tuohy, Zach",25y 241d,94 (40-1-53 43.09%),34 (0.36),←,
1,"Walker, Andrew",29y 82d,187 (70-3-114 38.24%),119 (0.64),←,
24,"Whiley, Mark",22y 250d,16 (2-0-14 12.50%),3 (0.19),4 (0-0-4 0.00%),1 (0.25)
43,"White, Simon",27y 52d,59 (26-2-31 45.76%),10 (0.17),←,
36,"Wood, Cameron",28y 157d,86 (39-1-46 45.93%),28 (0.33),22 (5-1-16 25.00%),7 (0.32)
Totals,Totals,25y 179d,1895 (771-28-1096 40.69%),885 (0.47),,
C,"Barker, John",40y 170d,10 (2-0-8 20.00%),,←,
