Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
5,"Boyd, Matthew",31y 215d,222 (102-2-118 46.40%),76 (0.34),←,
17,"Cooney, Adam",28y 181d,203 (99-2-102 49.26%),174 (0.86),←,
8,"Crameri, Stewart",25y 232d,59 (31-1-27 53.39%),99 (1.68),2 (0-0-2 0.00%),3 (1.50)
6,"Dahlhaus, Luke",21y 221d,52 (18-0-34 34.62%),53 (1.02),←,
13,"Giansiracusa, Daniel",32y 19d,252 (112-4-136 45.24%),316 (1.25),←,
16,"Griffen, Ryan",27y 246d,184 (92-1-91 50.27%),121 (0.66),←,
7,"Higgins, Shaun",26y 26d,111 (52-1-58 47.30%),121 (1.09),←,
26,"Hunter, Lachie",19y 107d,11 (3-0-8 27.27%),6 (0.55),←,
39,"Johannisen, Jason",21y 142d,18 (4-0-14 22.22%),3 (0.17),←,
19,"Jones, Liam",23y 34d,57 (22-0-35 38.60%),57 (1.00),←,
46,"Jong, Lin",20y 299d,5 (0-0-5 0.00%),1 (0.20),←,
21,"Liberatore, Tom",21y 318d,57 (18-0-39 31.58%),11 (0.19),←,
11,"Macrae, Jack",19y 239d,15 (4-0-11 26.67%),6 (0.40),←,
27,"Minson, Will",28y 353d,160 (77-1-82 48.44%),73 (0.46),←,
38,"Morris, Dale",31y 91d,175 (93-2-80 53.71%),3 (0.02),←,
2,"Murphy, Robert",31y 294d,251 (108-4-139 43.82%),169 (0.67),←,
42,"Picken, Liam",27y 241d,109 (48-0-61 44.04%),30 (0.28),←,
23,"Roughead, Jordan",23y 147d,59 (22-0-37 37.29%),12 (0.20),←,
25,"Stevens, Koby",22y 285d,32 (12-0-20 37.50%),12 (0.38),21 (8-0-13 38.10%),10 (0.48)
9,"Stringer, Jake",19y 339d,12 (3-0-9 25.00%),13 (1.08),←,
3,"Wallis, Mitch",21y 157d,45 (13-0-32 28.89%),13 (0.29),←,
10,"Wood, Easton",24y 207d,49 (21-0-28 42.86%),6 (0.12),←,
Totals,Totals,25y 17d,2138 (954-18-1166 44.62%),1375 (0.64),,
C,"McCartney, Brendan",53y 158d,46 (13-0-33 28.26%),,←,
