Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ablett, Gary",32y 21d,284 (151-2-131 53.52%),374 (1.32),92 (27-0-65 29.35%),112 (1.22)
13,"Ah Chee, Callum",18y 239d,7 (2-0-5 28.57%),4 (0.57),←,
31,"Brooksby, Keegan",26y 38d,8 (1-0-7 12.50%),3 (0.38),←,
39,"Davis, Ryan",26y 363d,22 (6-0-16 27.27%),9 (0.41),8 (3-0-5 37.50%),5 (0.63)
33,"Hall, Aaron",25y 208d,71 (25-1-45 35.92%),61 (0.86),←,
5,"Harbrow, Jarrod",27y 322d,174 (69-2-103 40.23%),49 (0.28),104 (29-1-74 28.37%),28 (0.27)
38,"Joyce, Jesse",18y 292d,1 (0-0-1 0.00%),,←,
28,"Kolodjashnij, Kade",20y 300d,49 (13-1-35 27.55%),10 (0.20),←,
37,"Lonergan, Jesse",21y 203d,42 (11-1-30 27.38%),5 (0.12),←,
19,"Lynch, Tom",23y 217d,91 (25-1-65 28.02%),159 (1.75),←,
7,"Malceski, Nick",31y 294d,203 (122-3-78 60.84%),73 (0.36),27 (6-1-20 24.07%),6 (0.22)
4,"Martin, Jack",21y 127d,34 (10-1-23 30.88%),33 (0.97),←,
32,"Matera, Brandon",24y 85d,80 (23-1-56 29.38%),87 (1.09),←,
17,"May, Steven",24y 146d,77 (25-1-51 33.12%),16 (0.21),←,
11,"Miller, Touk",20y 103d,29 (5-1-23 18.97%),8 (0.28),←,
22,"Nicholls, Tom",24y 92d,37 (12-1-24 33.78%),5 (0.14),←,
10,"Prestia, Dion",23y 236d,91 (24-0-67 26.37%),28 (0.31),←,
35,"Rischitelli, Michael",30y 148d,207 (74-3-130 36.47%),87 (0.42),96 (25-0-71 26.04%),40 (0.42)
3,"Rosa, Matt",29y 194d,175 (89-1-85 51.14%),41 (0.23),7 (2-0-5 28.57%),2 (0.29)
6,"Sexton, Alex",22y 184d,45 (12-0-33 26.67%),26 (0.58),←,
34,"Willis, Mackenzie",20y 302d,3 (0-0-3 0.00%),,←,
30,"Wright, Peter",19y 270d,9 (0-0-9 0.00%),9 (1.00),←,
Totals,Totals,24y 116d,1739 (699-20-1020 40.20%),1087 (0.63),,
C,"Eade, Rodney",58y 61d,347 (176-5-166 51.44%),,33 (7-1-25 22.73%),
