Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",29y 229d,137 (64-1-72 47.08%),70 (0.51),←,
12,"Boekhorst, Blaine",22y 340d,17 (2-0-15 11.76%),7 (0.41),←,
7,"Buckley, Dylan",23y 144d,35 (8-0-27 22.86%),11 (0.31),←,
41,"Casboult, Levi",26y 145d,69 (23-1-45 34.06%),66 (0.96),←,
9,"Cripps, Patrick",21y 142d,41 (10-1-30 25.61%),15 (0.37),←,
35,"Curnow, Ed",26y 274d,107 (45-2-60 42.99%),16 (0.15),←,
15,"Docherty, Sam",22y 295d,67 (21-1-45 32.09%),10 (0.15),54 (15-1-38 28.70%),9 (0.17)
4,"Gibbs, Bryce",27y 145d,206 (88-2-116 43.20%),120 (0.58),←,
32,"Graham, Nick",22y 56d,26 (7-0-19 26.92%),5 (0.19),←,
11,"Kerridge, Sam",23y 103d,46 (19-0-27 41.30%),28 (0.61),19 (6-0-13 31.58%),5 (0.26)
8,"Kreuzer, Matthew",27y 86d,137 (64-0-73 46.72%),71 (0.52),←,
34,"Phillips, Andrew",25y 35d,27 (4-0-23 14.81%),9 (0.33),13 (2-0-11 15.38%),4 (0.31)
20,"Plowman, Lachie",21y 331d,36 (10-0-26 27.78%),1 (0.03),16 (6-0-10 37.50%),
17,"Rowe, Sam",28y 262d,70 (22-1-47 32.14%),15 (0.21),←,
2,"Silvagni, Jack",18y 234d,6 (0-0-6 0.00%),4 (0.67),←,
6,"Simpson, Kade",32y 94d,261 (101-3-157 39.27%),127 (0.49),←,
39,"Thomas, Dale",29y 47d,197 (116-2-79 59.39%),141 (0.72),40 (13-0-27 32.50%),20 (0.50)
42,"Tuohy, Zach",26y 241d,117 (47-1-69 40.60%),40 (0.34),←,
1,"Walker, Andrew",30y 81d,202 (75-3-124 37.87%),139 (0.69),←,
23,"Weitering, Jacob",18y 258d,17 (4-0-13 23.53%),2 (0.12),←,
43,"White, Simon",28y 51d,73 (29-2-42 41.10%),12 (0.16),←,
46,"Wright, Matthew",26y 237d,113 (55-0-58 48.67%),79 (0.70),19 (6-0-13 31.58%),16 (0.84)
Totals,Totals,25y 157d,2007 (814-20-1173 40.56%),988 (0.49),,
C,"Bolton, Brendon",37y 111d,24 (11-0-13 45.83%),,19 (6-0-13 31.58%),
