Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
15,"Amon, Karl",21y 226d,24 (13-0-11 54.17%),16 (0.67),←,
1,"Boak, Travis",28y 244d,201 (93-1-107 46.52%),126 (0.63),←,
5,"Broadbent, Matthew",26y 244d,148 (66-1-81 44.93%),49 (0.33),←,
33,"Byrne-Jones, Darcy",21y 194d,22 (11-0-11 50.00%),4 (0.18),←,
17,"Clurey, Tom",23y 10d,20 (12-0-8 60.00%),,←,
22,"Dixon, Charlie",26y 191d,85 (29-1-55 34.71%),130 (1.53),20 (10-0-10 50.00%),36 (1.80)
7,"Ebert, Brad",27y,192 (85-1-106 44.53%),103 (0.54),116 (57-1-58 49.57%),70 (0.60)
27,"Eddy, Brett",27y 219d,2 (2-0-0 100.00%),2 (1.00),←,
9,"Gray, Robbie",29y 3d,157 (72-0-85 45.86%),217 (1.38),←,
46,"Gray, Sam",25y 60d,36 (22-0-14 61.11%),15 (0.42),←,
36,"Hombsch, Jack",24y 26d,73 (37-0-36 50.68%),,64 (37-0-27 57.81%),
43,"Houston, Dan",19y 325d,2 (2-0-0 100.00%),,←,
24,"Impey, Jarman",21y 267d,56 (30-0-26 53.57%),20 (0.36),←,
42,"Jonas, Tom",26y 83d,84 (41-1-42 49.40%),1 (0.01),←,
21,"Polec, Jared",24y 172d,64 (36-0-28 56.25%),37 (0.58),48 (29-0-19 60.42%),28 (0.58)
2,"Powell-Pepper, Sam",19y 84d,2 (2-0-0 100.00%),3 (1.50),←,
4,"Ryder, Paddy",29y 19d,190 (91-4-95 48.95%),135 (0.71),20 (12-0-8 60.00%),18 (0.90)
12,"Trengove, Jackson",26y 151d,136 (57-1-78 42.28%),14 (0.10),←,
39,"Westhoff, Justin",30y 183d,205 (94-1-110 46.10%),252 (1.23),←,
16,"Wines, Ollie",22y 177d,86 (47-0-39 54.65%),39 (0.45),←,
20,"Wingard, Chad",23y 247d,109 (54-1-54 50.00%),191 (1.75),←,
11,"Young, Aaron",24y 117d,65 (32-1-32 50.00%),55 (0.85),←,
Totals,Totals,24y 347d,1959 (928-13-1018 47.37%),1409 (0.72),,
C,"Hinkley, Ken",50y 184d,94 (53-0-41 56.38%),,←,
