Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
7,"Brown, Nathan",31y 199d,219 (92-4-123 42.92%),349 (1.59),82 (28-1-53 34.76%),143 (1.74)
24,"Coughlan, Mark",27y 130d,92 (32-1-59 35.33%),39 (0.42),←,
32,"Cousins, Ben",31y 59d,253 (138-3-112 55.14%),210 (0.83),15 (4-0-11 26.67%),5 (0.33)
3,"Deledio, Brett",22y 132d,106 (40-3-63 39.15%),88 (0.83),←,
10,"Edwards, Shane",20y 307d,47 (13-3-31 30.85%),28 (0.60),←,
44,"Graham, Angus",22y 134d,18 (3-1-14 19.44%),5 (0.28),←,
23,"Jackson, Daniel",23y 125d,69 (20-2-47 30.43%),19 (0.28),←,
16,"McGuane, Luke",22y 197d,54 (16-2-36 31.48%),2 (0.04),←,
13,"McMahon, Jordan",26y 93d,148 (59-5-84 41.55%),46 (0.31),34 (14-2-18 44.12%),9 (0.26)
40,"Moore, Kelvin",25y 156d,65 (17-1-47 26.92%),11 (0.17),←,
20,"Morton, Mitch",22y 212d,50 (20-2-28 42.00%),87 (1.74),38 (14-2-22 39.47%),76 (2.00)
38,"Nahas, Robin",21y 291d,19 (5-1-13 28.95%),21 (1.11),←,
6,"Polak, Graham",25y 73d,108 (47-2-59 44.44%),25 (0.23),35 (7-2-26 22.86%),16 (0.46)
14,"Polo, Dean",23y 23d,52 (18-2-32 36.54%),11 (0.21),←,
37,"Post, Jayden",19y 266d,7 (2-1-4 35.71%),2 (0.29),←,
18,"Rance, Alex",19y 323d,15 (2-1-12 16.67%),1 (0.07),←,
8,"Riewoldt, Jack",20y 301d,46 (16-2-28 36.96%),57 (1.24),←,
36,"Silvester, Jarrod",24y 209d,5 (1-1-3 30.00%),,←,
5,"Simmonds, Troy",31y 46d,190 (85-1-104 45.00%),131 (0.69),86 (33-1-52 38.95%),65 (0.76)
30,"Tambling, Richard",22y 350d,95 (37-3-55 40.53%),58 (0.61),←,
31,"Thomson, Adam",23y 7d,30 (15-0-15 50.00%),16 (0.53),2 (0-0-2 0.00%),
21,"Tuck, Shane",27y 247d,110 (38-3-69 35.91%),52 (0.47),←,
Totals,Totals,24y 127d,1798 (716-44-1038 39.82%),1258 (0.70),,
C,"Rawlings, Jade",31y 323d,11 (3-1-7 31.82%),,←,
