St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
29,"Baker, Steven",20y 341d,14 (3-0-11 21.43%),2 (0.14),←,
21,"Beetham, Caydn",19y 48d,14 (2-0-12 14.29%),5 (0.36),←,
3,"Burke, Nathan",31y 81d,297 (126-3-168 42.93%),109 (0.37),←,
16,"Capuano, Mathew",25y 238d,87 (61-0-26 70.11%),26 (0.30),5 (1-0-4 20.00%),2 (0.40)
6,"Delaney, Tony",25y 122d,68 (20-2-46 30.88%),25 (0.37),25 (3-1-21 14.00%),5 (0.20)
10,"Everitt, Peter",26y 360d,152 (68-2-82 45.39%),262 (1.72),←,
37,"Gale, Mark",24y 356d,76 (24-0-52 31.58%),21 (0.28),5 (1-0-4 20.00%),3 (0.60)
9,"Gehrig, Fraser",25y 56d,119 (63-1-55 53.36%),159 (1.34),4 (0-0-4 0.00%),
25,"Hall, Barry",24y 79d,76 (31-1-44 41.45%),105 (1.38),←,
2,"Hamill, Aaron",23y 251d,97 (50-0-47 51.55%),120 (1.24),5 (1-0-4 20.00%),6 (1.20)
7,"Hayes, Lenny",21y 104d,43 (11-1-31 26.74%),19 (0.44),←,
8,"Hudghton, Max",24y 238d,88 (37-1-50 42.61%),4 (0.05),←,
5,"Jones, Austinn",24y 212d,129 (55-1-73 43.02%),104 (0.81),←,
24,"Koschitzke, Justin",18y 220d,3 (0-0-3 0.00%),,←,
15,"Lawrence, Steven",24y 344d,84 (40-2-42 48.81%),44 (0.52),3 (0-0-3 0.00%),1 (0.33)
23,"Loewe, Stewart",32y 340d,299 (129-2-168 43.48%),560 (1.87),←,
44,"Milne, Stephen",21y 51d,2 (0-0-2 0.00%),3 (1.50),←,
43,"Moyle, Brett",21y 28d,17 (3-0-14 17.65%),4 (0.24),←,
1,"Peckett, Justin",28y 205d,156 (68-1-87 43.91%),20 (0.13),←,
4,"Thompson, Andrew",28y 189d,93 (41-1-51 44.62%),63 (0.68),←,
13,"Voss, Brett",23y 65d,40 (20-1-19 51.25%),14 (0.35),5 (1-0-4 20.00%),3 (0.60)
20,"Young, Matthew",28y 223d,111 (53-1-57 48.20%),19 (0.17),90 (44-1-45 49.44%),13 (0.14)
Totals,Totals,24y 288d,2065 (905-20-1140 43.83%),1688 (0.82),,
C,"Blight, Malcolm",51y 71d,240 (137-0-103 57.08%),,5 (1-0-4 20.00%),
