Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
25,"Chaplin, Troy",28y 90d,171 (73-1-97 42.98%),11 (0.06),31 (18-0-13 58.06%),1 (0.03)
30,"Conca, Reece",21y 285d,61 (29-1-31 48.36%),17 (0.28),←,
9,"Cotchin, Trent",24y 47d,117 (53-2-62 46.15%),68 (0.58),←,
7,"Dea, Matt",22y 223d,25 (11-1-13 46.00%),,←,
3,"Deledio, Brett",27y 36d,200 (81-5-114 41.75%),129 (0.64),←,
10,"Edwards, Shane",25y 211d,138 (52-5-81 39.49%),90 (0.65),←,
5,"Ellis, Brandon",20y 294d,51 (26-1-24 51.96%),21 (0.41),←,
41,"Foley, Nathan",28y 258d,140 (55-3-82 40.36%),41 (0.29),←,
24,"Griffiths, Ben",22y 249d,27 (15-0-12 55.56%),10 (0.37),←,
6,"Grigg, Shaun",26y 35d,118 (54-2-62 46.61%),51 (0.43),75 (36-2-37 49.33%),41 (0.55)
2,"Grimes, Dylan",22y 312d,32 (14-0-18 43.75%),,←,
16,"Hampson, Shaun",26y 64d,71 (37-1-33 52.82%),32 (0.45),8 (3-0-5 37.50%),
14,"Houli, Bachar",26y 12d,100 (45-3-52 46.50%),25 (0.25),74 (35-2-37 48.65%),16 (0.22)
23,"Jackson, Daniel",28y 29d,153 (57-4-92 38.56%),60 (0.39),←,
35,"Lennon, Ben",18y 323d,2 (1-0-1 50.00%),2 (1.00),←,
4,"Martin, Dustin",22y 332d,95 (41-2-52 44.21%),101 (1.06),←,
36,"McDonough, Matt",20y 118d,6 (1-0-5 16.67%),1 (0.17),←,
38,"Morris, Steven",25y 144d,52 (27-1-24 52.88%),6 (0.12),←,
18,"Rance, Alex",24y 227d,93 (36-2-55 39.78%),8 (0.09),←,
8,"Riewoldt, Jack",25y 205d,143 (57-4-82 41.26%),348 (2.43),←,
19,"Thomas, Matt",27y 86d,93 (30-1-62 32.80%),31 (0.33),6 (3-0-3 50.00%),1 (0.17)
29,"Vickery, Ty",23y 358d,82 (34-2-46 42.68%),90 (1.10),←,
Totals,Totals,24y 196d,1970 (829-41-1100 42.08%),1142 (0.58),,
C,"Hardwick, Damien",41y 279d,98 (42-2-54 43.88%),,←,
