St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
10,"Baker, Steven",24y 85d,85 (33-1-51 39.41%),18 (0.21),←,
14,"Ball, Luke",20y 82d,36 (24-0-12 66.67%),20 (0.56),←,
6,"Black, Heath",25y 79d,120 (40-0-80 33.33%),52 (0.43),51 (22-0-29 43.14%),17 (0.33)
27,"Blake, Jason",23y 153d,54 (22-1-31 41.67%),11 (0.20),←,
3,"Clarke, Xavier",20y 322d,53 (24-1-28 46.23%),29 (0.55),←,
26,"Dal Santo, Nick",20y 175d,46 (23-1-22 51.09%),21 (0.46),←,
21,"Ferguson, Matthew",19y 319d,6 (4-0-2 66.67%),,←,
25,"Fisher, Sam",22y 36d,7 (5-0-2 71.43%),,←,
9,"Gehrig, Fraser",28y 165d,186 (94-1-91 50.81%),311 (1.67),71 (31-0-40 43.66%),152 (2.14)
18,"Goddard, Brendon",19y 87d,37 (24-0-13 64.86%),10 (0.27),←,
2,"Hamill, Aaron",26y 361d,167 (79-0-88 47.31%),212 (1.27),75 (30-0-45 40.00%),98 (1.31)
35,"Harvey, Robert",32y 360d,296 (144-3-149 49.16%),172 (0.58),←,
7,"Hayes, Lenny",24y 214d,111 (42-2-67 38.74%),44 (0.40),←,
8,"Hudghton, Max",27y 348d,148 (61-2-85 41.89%),14 (0.09),←,
5,"Jones, Austinn",27y 322d,199 (87-2-110 44.22%),121 (0.61),←,
33,"Knobel, Trent",24y 84d,49 (28-1-20 58.16%),7 (0.14),36 (19-1-16 54.17%),7 (0.19)
28,"Montagna, Leigh",20y 287d,20 (12-0-8 60.00%),21 (1.05),←,
19,"Penny, Luke",23y 189d,66 (36-0-30 54.55%),5 (0.08),31 (21-0-10 67.74%),
12,"Riewoldt, Nick",21y 303d,70 (32-1-37 46.43%),106 (1.51),←,
40,"Schwarze, Troy",22y 236d,50 (20-1-29 41.00%),7 (0.14),←,
29,"Stone, Nick",22y 319d,19 (12-0-7 63.16%),,2 (2-0-0 100.00%),
13,"Voss, Brett",26y 175d,107 (48-2-57 45.79%),33 (0.31),72 (29-1-42 40.97%),22 (0.31)
Totals,Totals,23y 347d,1932 (894-19-1019 46.27%),1214 (0.63),,
C,"Thomas, Grant",46y 183d,71 (32-1-38 45.77%),,←,
