Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
5,"Boyd, Matthew",31y 208d,221 (102-2-117 46.61%),76 (0.34),←,
45,"Campbell, Tom",22y 141d,14 (3-0-11 21.43%),12 (0.86),←,
17,"Cooney, Adam",28y 174d,202 (99-2-101 49.50%),173 (0.86),←,
8,"Crameri, Stewart",25y 225d,58 (31-1-26 54.31%),98 (1.69),1 (0-0-1 0.00%),2 (2.00)
6,"Dahlhaus, Luke",21y 214d,51 (18-0-33 35.29%),52 (1.02),←,
29,"Dickson, Tory",26y 178d,31 (9-0-22 29.03%),45 (1.45),←,
13,"Giansiracusa, Daniel",32y 12d,251 (112-4-135 45.42%),316 (1.26),←,
44,"Goodes, Brett",30y 34d,14 (4-0-10 28.57%),2 (0.14),←,
7,"Higgins, Shaun",26y 19d,110 (52-1-57 47.73%),121 (1.10),←,
26,"Hunter, Lachie",19y 100d,10 (3-0-7 30.00%),6 (0.60),←,
39,"Johannisen, Jason",21y 135d,17 (4-0-13 23.53%),3 (0.18),←,
21,"Liberatore, Tom",21y 311d,56 (18-0-38 32.14%),11 (0.20),←,
11,"Macrae, Jack",19y 232d,14 (4-0-10 28.57%),5 (0.36),←,
27,"Minson, Will",28y 346d,159 (77-1-81 48.74%),73 (0.46),←,
38,"Morris, Dale",31y 84d,174 (93-2-79 54.02%),3 (0.02),←,
2,"Murphy, Robert",31y 287d,250 (108-4-138 44.00%),169 (0.68),←,
42,"Picken, Liam",27y 234d,108 (48-0-60 44.44%),30 (0.28),←,
23,"Roughead, Jordan",23y 140d,58 (22-0-36 37.93%),12 (0.21),←,
25,"Stevens, Koby",22y 278d,31 (12-0-19 38.71%),11 (0.35),20 (8-0-12 40.00%),9 (0.45)
9,"Stringer, Jake",19y 332d,11 (3-0-8 27.27%),12 (1.09),←,
3,"Wallis, Mitch",21y 150d,44 (13-0-31 29.55%),13 (0.30),←,
10,"Wood, Easton",24y 200d,48 (21-0-27 43.75%),6 (0.13),←,
Totals,Totals,25y 134d,1932 (856-17-1059 44.31%),1249 (0.65),,
C,"McCartney, Brendan",53y 151d,45 (13-0-32 28.89%),,←,
