North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
45,"Banch, Zac",22y 13d,3 (0-0-3 0.00%),,←,
30,"Comben, Charlie",24y 14d,45 (9-1-35 21.11%),8 (0.18),←,
25,"Curtis, Paul",22y 152d,76 (10-0-66 13.16%),89 (1.17),←,
5,"Daniel, Caleb",29y 27d,212 (109-1-102 51.65%),49 (0.23),20 (4-1-15 22.50%),
28,"Darling, Jack",33y 51d,317 (161-2-154 51.10%),551 (1.74),19 (4-1-14 23.68%),19 (1.00)
9,"Davies-Uniacke, Luke",26y 56d,127 (25-2-100 20.47%),47 (0.37),←,
7,"Duursma, Zane",19y 340d,22 (2-1-19 11.36%),13 (0.59),←,
46,"Hansen, Robert",21y 143d,20 (4-0-16 20.00%),7 (0.35),←,
17,"Hardeman, Riley",20y 157d,19 (3-1-15 18.42%),,←,
37,"Harvey, Cooper",21y 22d,7 (0-0-7 0.00%),8 (1.14),←,
41,"Konstanty, Jacob",20y 267d,20 (4-1-15 22.50%),10 (0.50),←,
20,"Larkey, Nick",27y 58d,134 (27-2-105 20.90%),278 (2.07),←,
19,"Logue, Griffin",27y 112d,94 (32-1-61 34.57%),10 (0.11),30 (4-0-26 13.33%),1 (0.03)
10,"McKercher, Colby",20y 113d,36 (6-1-29 18.06%),11 (0.31),←,
2,"OSullivan, Finn",19y 65d,19 (4-1-14 23.68%),1 (0.05),←,
26,"Parker, Luke",32y 282d,312 (184-3-125 59.46%),223 (0.71),19 (4-1-14 23.68%),10 (0.53)
32,"Pink, Toby",26y 357d,29 (7-1-21 25.86%),7 (0.24),←,
24,"Powell, Tom",23y 154d,88 (13-2-73 15.91%),29 (0.33),←,
3,"Sheezel, Harry",20y 294d,64 (10-1-53 16.41%),23 (0.36),←,
15,"Stephens, Dylan",24y 207d,78 (31-1-46 40.38%),14 (0.18),35 (6-1-28 18.57%),3 (0.09)
43,"Teakle, Brynn",25y 291d,20 (7-0-13 35.00%),11 (0.55),14 (2-0-12 14.29%),10 (0.71)
6,"Wardlaw, George",21y 53d,36 (4-1-31 12.50%),12 (0.33),←,
44,"Zurhaar, Cameron",27y 73d,141 (31-2-108 22.70%),199 (1.41),←,
Totals,Totals,24y 80d,1919 (683-25-1211 35.59%),1600 (0.83),,
C,"Clarkson, Alastair",57y 98d,446 (238-5-203 53.92%),,56 (10-1-45 18.75%),
