Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
38,"Byrne, Ciaran",23y 249d,20 (7-0-13 35.00%),,←,
9,"Cripps, Patrick",23y 147d,79 (18-1-60 23.42%),34 (0.43),←,
30,"Curnow, Charlie",21y 190d,45 (8-0-37 17.78%),57 (1.27),←,
35,"Curnow, Ed",28y 278d,141 (53-2-86 38.30%),27 (0.19),←,
2,"Dow, Paddy",18y 300d,19 (2-0-17 10.53%),6 (0.32),←,
32,"Graham, Nick",24y 61d,48 (11-0-37 22.92%),11 (0.23),←,
11,"Kerridge, Sam",25y 108d,68 (23-0-45 33.82%),34 (0.50),41 (10-0-31 24.39%),11 (0.27)
13,"Lamb, Jed",25y 297d,64 (20-0-44 31.25%),43 (0.67),42 (11-0-31 26.19%),26 (0.62)
16,"Lang, Darcy",22y 264d,53 (28-1-24 53.77%),37 (0.70),9 (2-0-7 22.22%),6 (0.67)
27,"Lobbe, Matthew",29y 181d,96 (45-0-51 46.88%),22 (0.23),4 (1-0-3 25.00%),1 (0.25)
22,"Marchbank, Caleb",21y 248d,33 (8-0-25 24.24%),,26 (6-0-20 23.08%),
10,"McKay, Harry",20y 231d,13 (2-0-11 15.38%),21 (1.62),←,
3,"Murphy, Marc",31y 24d,247 (99-1-147 40.28%),173 (0.70),←,
4,"OBrien, Lochie",18y 328d,16 (2-0-14 12.50%),2 (0.13),←,
5,"Petrevski-Seton, Sam",20y 174d,40 (7-0-33 17.50%),15 (0.38),←,
33,"Pickett, Jarrod",21y 359d,17 (3-0-14 17.65%),8 (0.47),←,
29,"Polson, Cameron",20y 154d,11 (1-0-10 9.09%),1 (0.09),←,
17,"Rowe, Sam",30y 266d,97 (28-1-68 29.38%),17 (0.18),←,
1,"Silvagni, Jack",20y 238d,41 (6-0-35 14.63%),31 (0.76),←,
6,"Simpson, Kade",34y 99d,305 (110-3-192 36.56%),133 (0.44),←,
39,"Thomas, Dale",31y 52d,236 (124-2-110 52.97%),152 (0.64),79 (21-0-58 26.58%),31 (0.39)
46,"Wright, Matthew",28y 241d,157 (64-0-93 40.76%),135 (0.86),63 (15-0-48 23.81%),72 (1.14)
Totals,Totals,24y 270d,1846 (669-11-1166 36.24%),959 (0.52),,
C,"Bolton, Brendon",39y 116d,69 (20-0-49 28.99%),,64 (15-0-49 23.44%),
