North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
34,"Archer, Jackson",21y 172d,15 (1-0-14 6.67%),,←,
30,"Comben, Charlie",22y 345d,21 (3-0-18 14.29%),5 (0.24),←,
4,"Corr, Aidan",30y 43d,154 (52-3-99 34.74%),3 (0.02),56 (5-0-51 8.93%),1 (0.02)
25,"Curtis, Paul",21y 117d,51 (5-0-46 9.80%),50 (0.98),←,
9,"Davies-Uniacke, Luke",25y 21d,100 (19-1-80 19.50%),37 (0.37),←,
42,"Dawson, Kallan",25y 343d,12 (2-0-10 16.67%),,←,
16,"Fisher, Zac",26y 14d,122 (36-1-85 29.92%),53 (0.43),15 (1-0-14 6.67%),
40,"Ford, Eddie",22y 8d,34 (2-0-32 5.88%),29 (0.85),←,
20,"Larkey, Nick",26y 23d,109 (21-1-87 19.72%),219 (2.01),←,
11,"McDonald, Luke",29y 141d,195 (68-0-127 34.87%),18 (0.09),←,
29,"Phillips, Will",22y 38d,38 (6-0-32 15.79%),7 (0.18),←,
32,"Pink, Toby",25y 323d,10 (1-0-9 10.00%),2 (0.20),←,
24,"Powell, Tom",22y 119d,60 (7-1-52 12.50%),22 (0.37),←,
8,"Scott, Bailey",23y 356d,93 (10-1-82 11.29%),29 (0.31),←,
3,"Sheezel, Harry",19y 260d,38 (4-0-34 10.53%),11 (0.29),←,
14,"Shiels, Liam",33y 61d,281 (159-3-119 57.12%),94 (0.33),26 (3-0-23 11.54%),4 (0.15)
12,"Simpkin, Jy",26y 116d,144 (38-1-105 26.74%),57 (0.40),←,
15,"Stephens, Dylan",23y 173d,52 (25-0-27 48.08%),11 (0.21),9 (0-0-9 0.00%),
5,"Taylor, Curtis",24y 84d,74 (13-1-60 18.24%),33 (0.45),←,
43,"Teakle, Brynn",24y 257d,9 (5-0-4 55.56%),3 (0.33),3 (0-0-3 0.00%),2 (0.67)
13,"Tucker, Darcy",27y 158d,141 (44-0-97 31.21%),44 (0.31),33 (2-0-31 6.06%),9 (0.27)
38,"Xerri, Tristan",25y 106d,48 (7-1-40 15.63%),19 (0.40),←,
44,"Zurhaar, Cameron",26y 38d,113 (25-1-87 22.57%),156 (1.38),←,
Totals,Totals,25y 1d,1914 (553-15-1346 28.89%),902 (0.47),,
C,"Clarkson, Alastair",56y 63d,418 (232-4-182 55.98%),,28 (4-0-24 14.29%),
