North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
34,"Archer, Jackson",21y 200d,19 (2-0-17 10.53%),,←,
30,"Comben, Charlie",23y 7d,25 (4-0-21 16.00%),8 (0.32),←,
4,"Corr, Aidan",30y 71d,158 (53-3-102 34.49%),3 (0.02),60 (6-0-54 10.00%),1 (0.02)
25,"Curtis, Paul",21y 145d,55 (6-0-49 10.91%),55 (1.00),←,
9,"Davies-Uniacke, Luke",25y 49d,104 (20-1-83 19.71%),38 (0.37),←,
7,"Duursma, Zane",18y 334d,11 (0-0-11 0.00%),9 (0.82),←,
46,"Hansen, Robert",20y 136d,4 (0-0-4 0.00%),1 (0.25),←,
20,"Larkey, Nick",26y 51d,113 (22-1-90 19.91%),230 (2.04),←,
19,"Logue, Griffin",26y 105d,81 (30-1-50 37.65%),10 (0.12),17 (2-0-15 11.76%),1 (0.06)
11,"McDonald, Luke",29y 169d,199 (69-0-130 34.67%),18 (0.09),←,
29,"Phillips, Will",22y 66d,40 (7-0-33 17.50%),7 (0.17),←,
24,"Powell, Tom",22y 147d,64 (8-1-55 13.28%),22 (0.34),←,
8,"Scott, Bailey",24y 18d,97 (11-1-85 11.86%),30 (0.31),←,
3,"Sheezel, Harry",19y 288d,42 (5-0-37 11.90%),15 (0.36),←,
14,"Shiels, Liam",33y 89d,285 (160-3-122 56.67%),96 (0.34),30 (4-0-26 13.33%),6 (0.20)
12,"Simpkin, Jy",26y 144d,148 (39-1-108 26.69%),59 (0.40),←,
15,"Stephens, Dylan",23y 201d,56 (26-0-30 46.43%),11 (0.20),13 (1-0-12 7.69%),
2,"Stephenson, Jaidyn",25y 194d,121 (41-1-79 34.30%),129 (1.07),67 (7-1-59 11.19%),53 (0.79)
43,"Teakle, Brynn",24y 285d,13 (6-0-7 46.15%),7 (0.54),7 (1-0-6 14.29%),6 (0.86)
13,"Tucker, Darcy",27y 186d,145 (45-0-100 31.03%),44 (0.30),37 (3-0-34 8.11%),9 (0.24)
6,"Wardlaw, George",20y 46d,24 (1-0-23 4.17%),6 (0.25),←,
38,"Xerri, Tristan",25y 134d,52 (8-1-43 16.35%),20 (0.38),←,
44,"Zurhaar, Cameron",26y 66d,117 (26-1-90 22.65%),160 (1.37),←,
Totals,Totals,24y 184d,1973 (589-15-1369 29.85%),978 (0.50),,
C,"Clarkson, Alastair",56y 91d,422 (233-4-185 55.69%),,32 (5-0-27 15.63%),
