Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
13,"Brunton, Neil",26y 187d,69 (9-1-59 13.77%),9 (0.13),←,
26,"Caven, Peter",25y 54d,54 (19-0-35 35.19%),21 (0.39),15 (4-0-11 26.67%),4 (0.27)
8,"Cresswell, Daryn",24y 48d,61 (8-0-53 13.11%),59 (0.97),←,
5,"Daniels, Jayson",24y 140d,124 (34-1-89 27.82%),21 (0.17),50 (9-0-41 18.00%),2 (0.04)
18,"Direen, Scott",22y 262d,31 (7-0-24 22.58%),8 (0.26),←,
6,"Dunkley, Andrew",27y 10d,67 (11-1-55 17.16%),6 (0.09),←,
29,"Garlick, Simon",20y 90d,18 (6-0-12 33.33%),14 (0.78),←,
20,"Gaspar, Darren",19y 50d,14 (4-0-10 28.57%),,←,
9,"Grant, Shannon",18y 81d,6 (1-0-5 16.67%),5 (0.83),←,
25,"Gray, Troy",22y 133d,39 (6-1-32 16.67%),15 (0.38),←,
39,"Heuskes, Adam",19y 111d,21 (6-0-15 28.57%),3 (0.14),←,
11,"Kappler, Darren",30y 167d,139 (41-0-98 29.50%),114 (0.82),52 (11-0-41 21.15%),63 (1.21)
14,"Kelly, Paul",25y 346d,104 (19-2-83 19.23%),58 (0.56),←,
3,"Lewis, Dale",26y 66d,92 (17-2-73 19.57%),107 (1.16),←,
4,"Lockett, Tony",29y 122d,194 (72-0-122 37.11%),952 (4.91),11 (4-0-7 36.36%),54 (4.91)
34,"Luff, Troy",25y 229d,38 (7-1-30 19.74%),31 (0.82),←,
2,"McRae, Dean",26y 239d,130 (43-1-86 33.46%),50 (0.38),49 (9-0-40 18.37%),25 (0.51)
38,"OLoughlin, Michael",18y 139d,10 (3-0-7 30.00%),12 (1.20),←,
16,"Rocca, Anthony",17y 328d,7 (2-0-5 28.57%),6 (0.86),←,
1,"Roos, Paul",32y 12d,283 (114-0-169 40.28%),274 (0.97),14 (4-0-10 28.57%),4 (0.29)
15,"Stafford, Greg",20y 316d,16 (1-0-15 6.25%),4 (0.25),←,
Totals,Totals,23y 340d,1517 (430-10-1077 28.35%),1769 (1.17),,
C,"Barassi, Ron",59y 132d,507 (272-4-231 54.04%),,51 (9-0-42 17.65%),
