Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
29,"Ambrose, Patrick",27y 259d,76 (31-1-44 41.45%),23 (0.30),←,
12,"Baguley, Mark",31y 362d,132 (60-1-71 45.83%),31 (0.23),←,
16,"Begley, Josh",20y 319d,9 (5-0-4 55.56%),8 (0.89),←,
2,"Bellchambers, Tom",29y 313d,122 (54-2-66 45.08%),73 (0.60),←,
6,"Daniher, Joe",25y 75d,104 (39-1-64 37.98%),188 (1.81),←,
10,"Francis, Aaron",21y 281d,16 (6-0-10 37.50%),5 (0.31),←,
35,"Guelfi, Matt",21y 277d,23 (13-0-10 56.52%),6 (0.26),←,
21,"Heppell, Dyson",27y 4d,160 (78-2-80 49.38%),57 (0.36),←,
26,"Hooker, Cale",30y 217d,181 (84-2-95 46.96%),82 (0.45),←,
18,"Hurley, Michael",28y 351d,169 (79-3-87 47.63%),108 (0.64),←,
4,"Langford, Kyle",22y 168d,51 (18-0-33 35.29%),30 (0.59),←,
43,"McDonald-Tipungwuti, Anthony",26y 26d,75 (31-0-44 41.33%),84 (1.12),←,
1,"McGrath, Andrew",20y 350d,50 (26-0-24 52.00%),11 (0.22),←,
45,"McKenna, Conor",23y 51d,60 (26-0-34 43.33%),18 (0.30),←,
41,"McNiece, Ben",27y 57d,11 (5-0-6 45.45%),,←,
7,"Merrett, Zach",23y 227d,112 (47-1-64 42.41%),38 (0.34),←,
3,"Parish, Darcy",21y 297d,63 (24-0-39 38.10%),22 (0.35),←,
27,"Redman, Mason",21y 265d,11 (5-0-6 45.45%),1 (0.09),←,
42,"Saad, Adam",24y 299d,79 (29-1-49 37.34%),3 (0.04),31 (16-0-15 51.61%),
9,"Shiel, Dylan",26y 70d,144 (63-3-78 44.79%),66 (0.46),9 (4-0-5 44.44%),2 (0.22)
25,"Stringer, Jake",25y 23d,118 (62-0-56 52.54%),206 (1.75),29 (14-0-15 48.28%),46 (1.59)
11,"Zaharakis, David",29y 86d,195 (87-2-106 45.13%),121 (0.62),←,
Totals,Totals,25y 133d,1961 (872-19-1070 44.47%),1181 (0.60),,
C,"Worsfold, John",50y 235d,357 (180-2-175 50.70%),,76 (31-0-45 40.79%),
