Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
44,"Bail, Rohan",26y 338d,68 (16-1-51 24.26%),28 (0.41),←,
10,"Brayshaw, Angus",19y 141d,9 (3-0-6 33.33%),2 (0.22),←,
18,"Cross, Daniel",32y 61d,236 (105-3-128 45.13%),34 (0.14),26 (7-0-19 26.92%),1 (0.04)
14,"Dunn, Lynden",28y 16d,148 (37-2-109 25.68%),95 (0.64),←,
48,"Fitzpatrick, Jack",23y 338d,21 (2-0-19 9.52%),23 (1.10),←,
20,"Garland, Colin",27y 32d,124 (28-2-94 23.39%),16 (0.13),←,
36,"Garlett, Jeff",25y 300d,116 (60-1-55 52.16%),201 (1.73),9 (3-0-6 33.33%),18 (2.00)
31,"Grimes, Jack",26y 19d,90 (19-2-69 22.22%),8 (0.09),←,
1,"Hogan, Jesse",20y 107d,8 (3-0-5 37.50%),16 (2.00),←,
38,"Howe, Jeremy",24y 335d,87 (18-0-69 20.69%),71 (0.82),←,
39,"Jetta, Neville",25y 107d,62 (13-2-47 22.58%),20 (0.32),←,
45,"Jones, Matt",27y 224d,45 (7-0-38 15.56%),8 (0.18),←,
2,"Jones, Nathan",27y 130d,188 (44-3-141 24.20%),87 (0.46),←,
8,"Lumumba, Heritier",28y 196d,208 (132-2-74 63.94%),30 (0.14),9 (3-0-6 33.33%),2 (0.22)
25,"McDonald, Tom",22y 254d,69 (14-0-55 20.29%),3 (0.04),←,
21,"Pedersen, Cameron",28y 74d,50 (13-0-37 26.00%),45 (0.90),34 (6-0-28 17.65%),25 (0.74)
42,"Spencer, Jake",25y 233d,33 (4-0-29 12.12%),4 (0.12),←,
5,"Toumpas, Jimmy",21y 148d,23 (4-0-19 17.39%),4 (0.17),←,
37,"Vandenberg, Aaron",23y 88d,9 (3-0-6 33.33%),3 (0.33),←,
23,"Vince, Bernie",29y 240d,159 (74-0-85 46.54%),96 (0.60),30 (6-0-24 20.00%),16 (0.53)
7,"Viney, Jack",21y 47d,36 (6-0-30 16.67%),8 (0.22),←,
4,"Watts, Jack",24y 65d,103 (25-2-76 25.24%),77 (0.75),←,
Totals,Totals,25y 159d,1892 (630-20-1242 33.30%),879 (0.46),,
C,"Roos, Paul",51y 337d,233 (123-2-108 53.22%),,31 (7-0-24 22.58%),
