Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
34,"Armstrong, Harry",19y 49d,5 (1-0-4 20.00%),5 (1.00),←,
21,"Balta, Noah",25y 283d,114 (54-2-58 48.25%),38 (0.33),←,
41,"Banks, Sam",22y 122d,40 (9-0-31 22.50%),6 (0.15),←,
30,"Brown, Tom",22y 3d,39 (7-0-32 17.95%),9 (0.23),←,
44,"Campbell, Seth",20y 216d,40 (7-0-33 17.50%),33 (0.82),←,
26,"Faull, Jonty",19y 182d,16 (4-0-12 25.00%),9 (0.56),←,
48,"Green, Steely",21y 205d,23 (3-0-20 13.04%),15 (0.65),←,
2,"Hopper, Jacob",28y 177d,162 (75-3-84 47.22%),58 (0.36),48 (12-1-35 26.04%),16 (0.33)
24,"Hotton, Taj",19y 46d,4 (2-0-2 50.00%),3 (0.75),←,
7,"Mansell, Rhyan",25y 59d,70 (18-1-51 26.43%),46 (0.66),←,
33,"McIntosh, Kamdyn",31y 121d,210 (112-3-95 54.05%),60 (0.29),←,
12,"Miller, Ben",25y 336d,66 (19-3-44 31.06%),9 (0.14),←,
25,"Nankervis, Toby",30y 355d,176 (95-2-79 54.55%),45 (0.26),164 (88-2-74 54.27%),42 (0.26)
3,"Prestia, Dion",32y 294d,234 (106-3-125 45.94%),75 (0.32),139 (80-3-56 58.63%),45 (0.32)
17,"Rioli, Maurice",22y 335d,46 (20-2-24 45.65%),30 (0.65),←,
5,"Ross, Jack",24y 333d,90 (39-2-49 44.44%),19 (0.21),←,
15,"Short, Jayden",29y 190d,187 (98-4-85 53.48%),38 (0.20),←,
38,"Sims, Tom",19y 82d,11 (3-0-8 27.27%),4 (0.36),←,
40,"Sonsie, Tyler",22y 187d,37 (9-1-27 25.68%),10 (0.27),←,
31,"Trainor, Luke",19y 114d,20 (5-0-15 25.00%),1 (0.05),←,
36,"Trezise, James",23y 48d,21 (5-0-16 23.81%),2 (0.10),←,
1,"Vlastuin, Nick",31y 105d,253 (136-4-113 54.55%),29 (0.11),←,
45,"Young, Tylar",26y 331d,32 (11-0-21 34.38%),,←,
Totals,Totals,24y 197d,1896 (838-30-1028 44.20%),544 (0.29),,
C,"Yze, Adem",47y 315d,44 (8-0-36 18.18%),,43 (7-0-36 16.28%),
