Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
22,"Biddiscombe, Craig",23y 201d,40 (24-1-15 61.25%),7 (0.17),6 (3-0-3 50.00%),1 (0.17)
30,"Bourke, David",24y 91d,61 (32-0-29 52.46%),14 (0.23),←,
11,"Bowden, Joel",21y 293d,63 (32-0-31 50.79%),64 (1.02),←,
17,"Broderick, Paul",30y 97d,223 (107-1-115 48.21%),146 (0.65),130 (68-1-61 52.69%),66 (0.51)
15,"Cameron, Leon",27y 220d,177 (95-3-79 54.52%),70 (0.40),5 (2-0-3 40.00%),2 (0.40)
9,"Campbell, Wayne",27y 199d,187 (85-1-101 45.72%),111 (0.59),←,
6,"Chaffey, Mark",22y 339d,41 (17-0-24 41.46%),7 (0.17),←,
10,"Daffy, Nick",26y 334d,137 (71-1-65 52.19%),165 (1.20),←,
7,"Dragicevic, Marc",19y 10d,22 (9-0-13 40.91%),11 (0.50),←,
25,"Gale, Brendon",31y 266d,206 (88-1-117 42.96%),185 (0.90),←,
20,"Harrison, Ben",25y 83d,67 (33-0-34 49.25%),38 (0.57),65 (31-0-34 47.69%),38 (0.58)
1,"Hilton, Rory",20y 360d,20 (7-0-13 35.00%),8 (0.40),11 (4-0-7 36.36%),5 (0.45)
16,"Holland, Ben",22y 335d,70 (34-0-36 48.57%),82 (1.17),←,
39,"Kellaway, Andrew",24y 138d,39 (18-0-21 46.15%),4 (0.10),←,
3,"Kellaway, Duncan",27y 52d,136 (67-1-68 49.63%),8 (0.06),←,
21,"King, Clinton",22y 16d,36 (12-0-24 33.33%),13 (0.36),5 (2-0-3 40.00%),
33,"Knights, Matthew",29y 187d,221 (89-0-132 40.27%),116 (0.52),←,
34,"Mills, Andrew",18y 296d,2 (1-0-1 50.00%),2 (1.00),←,
5,"Ottens, Brad",20y 75d,39 (18-0-21 46.15%),33 (0.85),←,
4,"Rogers, Matthew",26y 136d,125 (64-1-60 51.60%),88 (0.70),←,
24,"Sampson, Clay",24y 45d,59 (29-0-30 49.15%),35 (0.59),22 (8-0-14 36.36%),18 (0.82)
32,"Tivendale, Greg",20y 356d,17 (6-0-11 35.29%),11 (0.65),←,
Totals,Totals,24y 171d,1988 (938-10-1040 47.18%),1218 (0.61),,
C,"Frawley, Danny",36y 214d,5 (2-0-3 40.00%),,←,
