Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
46,"Blakiston, Lachlan",26y 333d,8 (0-0-8 0.00%),1 (0.13),←,
36,"Clarke, Angus",19y 92d,11 (1-0-10 9.09%),5 (0.45),←,
22,"Durham, Sam",24y 30d,89 (38-1-50 43.26%),28 (0.31),←,
28,"Duursma, Xavier",25y 32d,107 (61-1-45 57.48%),51 (0.48),34 (14-1-19 42.65%),18 (0.53)
17,"Goldstein, Todd",37y 38d,342 (141-3-198 41.67%),160 (0.47),27 (11-1-15 42.59%),3 (0.11)
11,"Gresham, Jade",27y 349d,175 (79-2-94 45.71%),165 (0.94),39 (15-1-23 39.74%),29 (0.74)
35,"Guelfi, Matt",27y 359d,118 (54-1-63 46.19%),66 (0.56),←,
8,"Hobbs, Ben",21y 326d,64 (25-1-38 39.84%),21 (0.33),←,
10,"Kako, Isaac",19y 154d,20 (6-0-14 30.00%),12 (0.60),←,
15,"Laverde, Jayden",29y 118d,143 (59-1-83 41.61%),38 (0.27),←,
34,"Lual, Luamon",20y 133d,9 (0-0-9 0.00%),3 (0.33),←,
26,"May, Archie",20y 346d,7 (0-0-7 0.00%),7 (1.00),←,
1,"McGrath, Andrew",27y 67d,177 (80-2-95 45.76%),21 (0.12),←,
48,"McMahon, Liam",23y 98d,4 (0-0-4 0.00%),8 (2.00),←,
29,"Menzie, Jye",22y 284d,44 (21-0-23 47.73%),32 (0.73),←,
7,"Merrett, Zach",29y 309d,249 (105-3-141 42.77%),87 (0.35),←,
42,"Nguyen, Jayden",19y 12d,2 (0-0-2 0.00%),,←,
16,"Perkins, Archie",23y 135d,98 (39-0-59 39.80%),63 (0.64),←,
25,"Prior, Jaxon",24y 65d,59 (34-1-24 58.47%),11 (0.19),20 (6-0-14 30.00%),
27,"Redman, Mason",27y 347d,140 (63-2-75 45.71%),24 (0.17),←,
21,"Roberts, Archie",19y 263d,24 (7-0-17 29.17%),3 (0.13),←,
9,"Shiel, Dylan",32y 152d,232 (97-4-131 42.67%),93 (0.40),97 (38-1-58 39.69%),29 (0.30)
20,"Wright, Peter",28y 334d,149 (45-1-103 30.54%),230 (1.54),83 (32-1-50 39.16%),145 (1.75)
Totals,Totals,25y 63d,2271 (955-23-1293 42.05%),1129 (0.50),,
C,"Scott, Brad",49y 97d,277 (134-1-142 48.56%),,66 (28-1-37 43.18%),
