Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
12,"Astbury, David",26y 25d,61 (21-2-38 36.07%),8 (0.13),←,
40,"Butler, Dan",20y 293d,1 (1-0-0 100.00%),2 (2.00),←,
22,"Caddy, Josh",24y 176d,96 (53-1-42 55.73%),77 (0.80),1 (1-0-0 100.00%),1 (1.00)
46,"Castagna, Jason",20y 254d,6 (2-0-4 33.33%),4 (0.67),←,
30,"Conca, Reece",24y 223d,81 (40-1-40 50.00%),21 (0.26),←,
9,"Cotchin, Trent",26y 350d,174 (84-2-88 48.85%),102 (0.59),←,
10,"Edwards, Shane",28y 149d,188 (80-5-103 43.88%),130 (0.69),←,
5,"Ellis, Brandon",23y 232d,111 (59-1-51 53.60%),39 (0.35),←,
24,"Griffiths, Ben",25y 187d,62 (35-0-27 56.45%),42 (0.68),←,
6,"Grigg, Shaun",28y 338d,168 (81-2-85 48.81%),79 (0.47),125 (63-2-60 51.20%),69 (0.55)
2,"Grimes, Dylan",25y 250d,80 (44-0-36 55.00%),2 (0.03),←,
14,"Houli, Bachar",28y 315d,150 (72-3-75 49.00%),33 (0.22),124 (62-2-60 50.81%),24 (0.19)
28,"Hunt, Taylor",26y 138d,104 (72-0-32 69.23%),21 (0.20),41 (23-0-18 56.10%),2 (0.05)
27,"Lloyd, Sam",27y 20d,43 (20-0-23 46.51%),59 (1.37),←,
4,"Martin, Dustin",25y 270d,154 (73-2-79 48.05%),154 (1.00),←,
33,"McIntosh, Kamdyn",22y 354d,30 (17-0-13 56.67%),8 (0.27),←,
25,"Nankervis, Toby",22y 223d,13 (8-0-5 61.54%),5 (0.38),1 (1-0-0 100.00%),2 (2.00)
3,"Prestia, Dion",24y 162d,96 (27-0-69 28.13%),31 (0.32),1 (1-0-0 100.00%),1 (1.00)
18,"Rance, Alex",27y 165d,151 (69-2-80 46.36%),8 (0.05),←,
8,"Riewoldt, Jack",28y 143d,203 (90-4-109 45.32%),484 (2.38),←,
17,"Rioli, Daniel",19y 341d,19 (7-0-12 36.84%),15 (0.79),←,
1,"Vlastuin, Nick",22y 338d,81 (44-0-37 54.32%),19 (0.23),←,
Totals,Totals,25y 42d,2072 (999-25-1048 48.21%),1343 (0.65),,
C,"Hardwick, Damien",44y 217d,158 (75-2-81 48.10%),,←,
