North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Anderson, Jed",28y 93d,86 (37-0-49 43.02%),29 (0.34),76 (30-0-46 39.47%),25 (0.33)
15,"Bosenavulagi, Atu",21y 231d,16 (4-0-12 25.00%),1 (0.06),13 (2-0-11 15.38%),1 (0.08)
21,"Coleman-Jones, Callum",22y 327d,12 (4-1-7 37.50%),13 (1.08),3 (0-0-3 0.00%),2 (0.67)
4,"Corr, Aidan",27y 354d,107 (48-3-56 46.26%),2 (0.02),9 (1-0-8 11.11%),
25,"Curtis, Paul",19y 63d,3 (0-0-3 0.00%),2 (0.67),←,
9,"Davies-Uniacke, Luke",22y 332d,57 (15-1-41 27.19%),15 (0.26),←,
22,"Goldstein, Todd",33y 309d,281 (127-2-152 45.55%),142 (0.51),←,
18,"Greenwood, Hugh",30y 61d,91 (41-2-48 46.15%),47 (0.52),8 (1-0-7 12.50%),2 (0.25)
6,"Horne-Francis, Jason",18y 319d,8 (1-0-7 12.50%),1 (0.13),←,
1,"Mahony, Jack",20y 175d,37 (5-1-31 14.86%),16 (0.43),←,
11,"McDonald, Luke",27y 86d,145 (64-0-81 44.14%),17 (0.12),←,
23,"McKay, Ben",24y 133d,43 (6-1-36 15.12%),,←,
39,"Perez, Flynn",20y 254d,8 (0-0-8 0.00%),,←,
8,"Scott, Bailey",21y 301d,42 (5-1-36 13.10%),19 (0.45),←,
12,"Simpkin, Jy",24y 62d,103 (33-1-69 32.52%),39 (0.38),←,
2,"Stephenson, Jaidyn",23y 111d,79 (37-1-41 47.47%),94 (1.19),25 (3-1-21 14.00%),18 (0.72)
5,"Taylor, Curtis",22y 30d,38 (8-1-29 22.37%),15 (0.39),←,
26,"Thomas, Tarryn",22y 42d,52 (17-1-34 33.65%),44 (0.85),←,
28,"Turner, Kayne",26y 126d,109 (46-1-62 42.66%),58 (0.53),←,
19,"Walker, Josh",29y 175d,130 (45-2-83 35.38%),75 (0.58),45 (8-1-36 18.89%),6 (0.13)
17,"Young, Lachie",23y 30d,31 (7-1-23 24.19%),1 (0.03),23 (3-1-19 15.22%),
7,"Ziebell, Jack",31y 67d,247 (109-1-137 44.33%),172 (0.70),←,
44,"Zurhaar, Cameron",23y 349d,71 (21-1-49 30.28%),87 (1.23),←,
Totals,Totals,24y 223d,1796 (680-22-1094 37.86%),889 (0.49),,
C,"Noble, David",54y 356d,30 (5-1-24 18.33%),,←,
