Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
41,"Butts, Jordon",24y 139d,67 (26-1-40 39.55%),,←,
15,"Cook, Brayden",21y 305d,19 (7-1-11 39.47%),9 (0.47),←,
5,"Crouch, Matt",29y 27d,152 (79-2-71 52.63%),30 (0.20),←,
12,"Dawson, Jordan",27y 39d,119 (52-1-66 44.12%),55 (0.46),55 (22-1-32 40.91%),21 (0.38)
32,"Fogarty, Darcy",24y 236d,89 (31-1-57 35.39%),131 (1.47),←,
17,"Hamill, Will",23y 183d,42 (12-0-30 28.57%),1 (0.02),←,
34,"Himmelberg, Elliott",25y 349d,45 (16-1-28 36.67%),46 (1.02),←,
20,"Hinge, Mitch",25y 327d,53 (22-1-30 42.45%),6 (0.11),50 (20-1-29 41.00%),5 (0.10)
1,"Jones, Chayce",24y 125d,86 (28-1-57 33.14%),19 (0.22),←,
48,"Keane, Mark",24y 62d,19 (7-1-11 39.47%),,14 (6-1-7 46.43%),
2,"Keays, Ben",27y 85d,123 (38-1-84 31.30%),70 (0.57),93 (32-1-60 34.95%),59 (0.63)
29,"Laird, Rory",30y 141d,234 (116-2-116 50.00%),30 (0.13),←,
25,"McHenry, Ned",23y 310d,69 (25-1-43 36.96%),32 (0.46),←,
16,"Michalanney, Max",20y 82d,32 (14-1-17 45.31%),,←,
4,"Murphy, Lachlan",25y 166d,102 (41-0-61 40.20%),69 (0.68),←,
27,"Nankervis, Luke",20y 359d,11 (5-1-5 50.00%),,←,
43,"OBrien, Reilly",28y 272d,110 (42-1-67 38.64%),13 (0.12),←,
8,"Rachele, Josh",21y 37d,44 (17-1-26 39.77%),52 (1.18),←,
23,"Rankine, Izak",24y 25d,78 (28-2-48 37.18%),113 (1.45),30 (12-1-17 41.67%),56 (1.87)
38,"Sholl, Lachlan",24y 72d,61 (22-1-38 36.89%),18 (0.30),←,
33,"Smith, Brodie",32y 125d,256 (129-2-125 50.78%),71 (0.28),←,
14,"Soligo, Jake",21y 114d,47 (19-1-27 41.49%),18 (0.38),←,
13,"Walker, Taylor",34y 23d,269 (135-2-132 50.56%),627 (2.33),←,
Totals,Totals,25y 157d,2127 (911-26-1190 42.83%),1410 (0.66),,
C,"Nicks, Matthew",49y 5d,93 (32-1-60 34.95%),,←,
