Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
40,"Birss, Shane",21y 135d,31 (10-2-19 35.48%),11 (0.35),←,
20,"Bowden, Patrick",22y 355d,40 (6-1-33 16.25%),47 (1.17),←,
42,"Boyd, Matthew",21y 332d,24 (6-0-18 25.00%),4 (0.17),←,
17,"Cooney, Adam",18y 298d,14 (3-0-11 21.43%),4 (0.29),←,
38,"Cross, Daniel",21y 116d,19 (4-1-14 23.68%),1 (0.05),←,
14,"Darcy, Luke",29y 12d,193 (87-4-102 46.11%),151 (0.78),←,
10,"Eagleton, Nathan",25y 257d,145 (62-3-80 43.79%),115 (0.79),89 (36-1-52 41.01%),70 (0.79)
9,"Gilbee, Lindsay",23y 16d,46 (16-1-29 35.87%),20 (0.43),←,
3,"Grant, Chris",31y 224d,291 (147-5-139 51.37%),496 (1.70),←,
8,"Hahn, Mitch",23y 75d,67 (22-1-44 33.58%),28 (0.42),←,
6,"Johnson, Brad",28y 6d,227 (102-5-120 46.04%),282 (1.24),←,
51,"Koops, Steven",26y,88 (34-0-54 38.64%),49 (0.56),10 (2-0-8 20.00%),
36,"Lake, Brian",22y 148d,27 (4-0-23 14.81%),6 (0.22),←,
23,"McMahon, Jordan",21y 58d,49 (11-2-36 24.49%),26 (0.53),←,
2,"Murphy, Robert",22y 45d,77 (25-2-50 33.77%),26 (0.34),←,
24,"Rawlings, Jade",26y 289d,133 (63-0-70 47.37%),92 (0.69),17 (4-0-13 23.53%),30 (1.76)
1,"Ray, Farren",18y 123d,4 (0-0-4 0.00%),,←,
30,"Robbins, Matthew",27y 77d,92 (35-2-55 39.13%),37 (0.40),85 (31-2-52 37.65%),37 (0.44)
34,"Skipper, Wayde",21y 145d,17 (2-1-14 14.71%),4 (0.24),←,
5,"Smith, Rohan",31y 54d,252 (118-5-129 47.82%),216 (0.86),←,
31,"Street, Peter",24y 48d,31 (10-1-20 33.87%),8 (0.26),14 (3-0-11 21.43%),5 (0.36)
7,"West, Scott",29y 253d,249 (114-4-131 46.59%),93 (0.37),←,
Totals,Totals,24y 156d,2116 (881-40-1195 41.64%),1716 (0.81),,
C,"Rohde, Peter",39y 248d,40 (8-1-31 21.25%),,←,
