Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
44,"Bail, Rohan",25y 311d,51 (13-1-37 26.47%),20 (0.39),←,
10,"Byrnes, Shannon",30y 26d,130 (82-0-48 63.08%),117 (0.90),22 (3-0-19 13.64%),17 (0.77)
18,"Cross, Daniel",31y 34d,217 (100-3-114 46.77%),33 (0.15),7 (2-0-5 28.57%),
6,"Dawes, Chris",25y 352d,87 (57-1-29 66.09%),103 (1.18),16 (3-0-13 18.75%),20 (1.25)
14,"Dunn, Lynden",26y 354d,124 (32-2-90 26.61%),94 (0.76),←,
8,"Frawley, James",25y 225d,125 (33-1-91 26.80%),8 (0.06),←,
41,"Georgiou, Alex",24y 91d,7 (2-0-5 28.57%),,←,
31,"Grimes, Jack",24y 357d,75 (16-2-57 22.67%),5 (0.07),←,
38,"Howe, Jeremy",23y 308d,63 (13-0-50 20.63%),66 (1.05),←,
40,"Jamar, Mark",30y 267d,135 (46-3-86 35.19%),48 (0.36),←,
39,"Jetta, Neville",24y 80d,44 (10-2-32 25.00%),19 (0.43),←,
45,"Jones, Matt",26y 197d,29 (4-0-25 13.79%),5 (0.17),←,
2,"Jones, Nathan",26y 103d,164 (39-3-122 24.70%),79 (0.48),←,
24,"Kennedy Harris, Jay",19y 43d,7 (2-0-5 28.57%),4 (0.57),←,
25,"McDonald, Tom",21y 227d,46 (9-0-37 19.57%),,←,
21,"Pedersen, Cameron",27y 47d,33 (10-0-23 30.30%),27 (0.82),17 (3-0-14 17.65%),7 (0.41)
3,"Salem, Christian",18y 292d,2 (1-0-1 50.00%),2 (1.00),←,
46,"Terlich, Dean",24y 141d,27 (4-0-23 14.81%),2 (0.07),←,
12,"Tyson, Dom",20y 329d,20 (3-0-17 15.00%),7 (0.35),7 (2-0-5 28.57%),3 (0.43)
23,"Vince, Bernie",28y 213d,136 (70-0-66 51.47%),81 (0.60),7 (2-0-5 28.57%),1 (0.14)
7,"Viney, Jack",20y 20d,18 (3-0-15 16.67%),5 (0.28),←,
4,"Watts, Jack",23y 38d,80 (20-2-58 26.25%),65 (0.81),←,
Totals,Totals,25y 2d,1620 (569-20-1031 35.12%),790 (0.49),,
C,"Roos, Paul",50y 310d,209 (118-2-89 56.94%),,7 (2-0-5 28.57%),
