Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
3,"Berry, Sam",22y 110d,46 (16-0-30 34.78%),10 (0.22),←,
35,"Borlase, James",21y 319d,10 (4-0-6 40.00%),,←,
21,"Burgess, Chris",28y 188d,42 (10-0-32 23.81%),21 (0.50),6 (1-0-5 16.67%),7 (1.17)
41,"Butts, Jordon",24y 153d,69 (27-1-41 39.86%),,←,
15,"Cook, Brayden",21y 319d,21 (8-1-12 40.48%),14 (0.67),←,
5,"Crouch, Matt",29y 41d,154 (80-2-72 52.60%),30 (0.19),←,
12,"Dawson, Jordan",27y 53d,121 (53-1-67 44.21%),57 (0.47),57 (23-1-33 41.23%),23 (0.40)
32,"Fogarty, Darcy",24y 250d,91 (32-1-58 35.71%),135 (1.48),←,
20,"Hinge, Mitch",25y 341d,55 (23-1-31 42.73%),6 (0.11),52 (21-1-30 41.35%),5 (0.10)
1,"Jones, Chayce",24y 139d,88 (29-1-58 33.52%),23 (0.26),←,
48,"Keane, Mark",24y 76d,21 (8-1-12 40.48%),,16 (7-1-8 46.88%),
2,"Keays, Ben",27y 99d,125 (39-1-85 31.60%),72 (0.58),95 (33-1-61 35.26%),61 (0.64)
29,"Laird, Rory",30y 155d,236 (117-2-117 50.00%),30 (0.13),←,
16,"Michalanney, Max",20y 96d,34 (15-1-18 45.59%),,←,
4,"Murphy, Lachlan",25y 180d,104 (42-0-62 40.38%),71 (0.68),←,
27,"Nankervis, Luke",21y 7d,13 (6-1-6 50.00%),,←,
43,"OBrien, Reilly",28y 286d,112 (43-1-68 38.84%),14 (0.13),←,
8,"Rachele, Josh",21y 51d,46 (18-1-27 40.22%),54 (1.17),←,
26,"Schoenberg, Harry",23y 101d,59 (21-0-38 35.59%),21 (0.36),←,
38,"Sholl, Lachlan",24y 86d,63 (23-1-39 37.30%),20 (0.32),←,
33,"Smith, Brodie",32y 139d,258 (130-2-126 50.78%),71 (0.28),←,
14,"Soligo, Jake",21y 128d,49 (20-1-28 41.84%),19 (0.39),←,
13,"Walker, Taylor",34y 37d,271 (136-2-133 50.55%),629 (2.32),←,
Totals,Totals,25y 146d,2088 (900-22-1166 43.10%),1297 (0.62),,
C,"Nicks, Matthew",49y 19d,95 (33-1-61 35.26%),,←,
