Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",29y 131d,126 (60-1-65 48.02%),58 (0.46),←,
38,"Byrne, Ciaran",21y 147d,5 (2-0-3 40.00%),,←,
41,"Casboult, Levi",26y 47d,58 (19-1-38 33.62%),56 (0.97),←,
35,"Curnow, Ed",26y 176d,94 (41-2-51 44.68%),11 (0.12),←,
15,"Docherty, Sam",22y 197d,54 (17-1-36 32.41%),10 (0.19),41 (11-1-29 28.05%),9 (0.22)
4,"Gibbs, Bryce",27y 47d,193 (84-2-107 44.04%),107 (0.55),←,
32,"Graham, Nick",21y 324d,21 (6-0-15 28.57%),5 (0.24),←,
14,"Jones, Liam",25y 67d,77 (30-0-47 38.96%),78 (1.01),11 (3-0-8 27.27%),10 (0.91)
11,"Kerridge, Sam",23y 5d,33 (15-0-18 45.45%),25 (0.76),6 (2-0-4 33.33%),2 (0.33)
8,"Kreuzer, Matthew",26y 354d,125 (60-0-65 48.00%),67 (0.54),←,
13,"Lamb, Jed",23y 195d,27 (11-0-16 40.74%),21 (0.78),5 (2-0-3 40.00%),4 (0.80)
3,"Murphy, Marc",28y 287d,210 (89-1-120 42.62%),154 (0.73),←,
34,"Phillips, Andrew",24y 303d,20 (4-0-16 20.00%),8 (0.40),6 (2-0-4 33.33%),3 (0.50)
20,"Plowman, Lachie",21y 233d,23 (6-0-17 26.09%),1 (0.04),3 (2-0-1 66.67%),
17,"Rowe, Sam",28y 164d,57 (18-1-38 32.46%),13 (0.23),←,
6,"Simpson, Kade",31y 362d,248 (97-3-148 39.72%),124 (0.50),←,
19,"Sumner, Liam",22y 259d,15 (4-0-11 26.67%),12 (0.80),3 (2-0-1 66.67%),3 (1.00)
39,"Thomas, Dale",28y 315d,187 (112-2-73 60.43%),139 (0.74),30 (9-0-21 30.00%),18 (0.60)
42,"Tuohy, Zach",26y 143d,104 (43-1-60 41.83%),35 (0.34),←,
23,"Weitering, Jacob",18y 160d,6 (2-0-4 33.33%),,←,
43,"White, Simon",27y 319d,62 (27-2-33 45.16%),10 (0.16),←,
46,"Wright, Matthew",26y 139d,100 (51-0-49 51.00%),70 (0.70),6 (2-0-4 33.33%),7 (1.17)
Totals,Totals,25y 166d,1845 (798-17-1030 43.25%),1004 (0.54),,
C,"Bolton, Brendon",37y 13d,11 (7-0-4 63.64%),,6 (2-0-4 33.33%),
