Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
3,"Bartram, Clint",20y 106d,32 (14-1-17 45.31%),7 (0.22),←,
6,"Bate, Matthew",21y 8d,37 (15-0-22 40.54%),28 (0.76),←,
21,"Bell, Daniel",23y 49d,55 (21-1-33 39.09%),1 (0.02),←,
32,"Bruce, Cameron",28y 245d,172 (79-1-92 46.22%),187 (1.09),←,
1,"Buckley, Simon",21y 44d,11 (1-0-10 9.09%),1 (0.09),←,
14,"Dunn, Lynden",21y 18d,29 (11-0-18 37.93%),26 (0.90),←,
8,"Frawley, James",19y 255d,15 (5-0-10 33.33%),,←,
20,"Garland, Colin",20y 34d,9 (1-0-8 11.11%),1 (0.11),←,
18,"Green, Brad",27y 80d,176 (82-1-93 46.88%),218 (1.24),←,
11,"Johnson, Paul",23y 341d,33 (9-0-24 27.27%),5 (0.15),32 (8-0-24 25.00%),5 (0.16)
2,"Jones, Nathan",20y 133d,39 (9-1-29 24.36%),20 (0.51),←,
23,"McDonald, James",31y 240d,208 (93-1-114 44.95%),49 (0.24),←,
5,"McLean, Brock",22y 82d,71 (32-1-38 45.77%),30 (0.42),←,
7,"Miller, Brad",24y 331d,100 (39-1-60 39.50%),41 (0.41),←,
22,"Moloney, Brent",24y 125d,68 (29-1-38 43.38%),16 (0.24),45 (17-0-28 37.78%),10 (0.22)
24,"Robertson, Russell",29y 190d,215 (102-1-112 47.67%),399 (1.86),←,
12,"Sylvia, Colin",22y 206d,58 (23-1-34 40.52%),34 (0.59),←,
37,"Warnock, Matthew",24y 59d,9 (2-0-7 22.22%),1 (0.11),←,
31,"Wheatley, Paul",27y 50d,121 (58-0-63 47.93%),33 (0.27),←,
34,"White, Jeff",31y 103d,262 (121-1-140 46.37%),110 (0.42),230 (108-1-121 47.17%),92 (0.40)
39,"Wonaeamirri, Austin",19y 243d,8 (1-0-7 12.50%),12 (1.50),←,
13,"Yze, Adem",30y 254d,267 (120-1-146 45.13%),232 (0.87),←,
Totals,Totals,24y 112d,1995 (867-13-1115 43.46%),1451 (0.73),,
C,"Bailey, Dean",41y 135d,10 (1-0-9 10.00%),,←,
