West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
26,"Allan, Bo",19y 132d,5 (0-0-5 0.00%),,←,
3,"Baker, Liam",27y 152d,143 (68-4-71 48.95%),54 (0.38),15 (1-0-14 6.67%),
41,"Brock, Sandy",22y 196d,9 (1-0-8 11.11%),,←,
10,"Brockman, Tyler",22y 218d,48 (12-2-34 27.08%),34 (0.71),22 (3-0-19 13.64%),11 (0.50)
15,"Cripps, Jamie",33y 66d,264 (127-1-136 48.30%),326 (1.23),248 (119-1-128 48.19%),310 (1.25)
14,"Duggan, Liam",28y 199d,194 (85-0-109 43.81%),15 (0.08),←,
42,"Edwards, Harry",24y 270d,51 (9-0-42 17.65%),,←,
25,"Flynn, Matt",27y 288d,48 (11-1-36 23.96%),14 (0.29),15 (1-0-14 6.67%),4 (0.27)
7,"Ginbey, Reuben",20y 291d,55 (7-0-48 12.73%),2 (0.04),←,
17,"Graham, Jack",27y 123d,145 (76-4-65 53.79%),52 (0.36),14 (1-0-13 7.14%),1 (0.07)
29,"Hall, Clay",20y 47d,8 (2-0-6 25.00%),1 (0.13),←,
8,"Hewett, Elijah",21y 32d,27 (4-0-23 14.81%),13 (0.48),←,
19,"Hough, Brady",22y 115d,67 (9-0-58 13.43%),3 (0.04),←,
5,"Hunt, Jayden",30y 86d,172 (70-1-101 40.99%),58 (0.34),58 (9-0-49 15.52%),15 (0.26)
44,"Hutchinson, Jack",23y 230d,19 (1-0-18 5.26%),2 (0.11),←,
11,"Kelly, Tim",30y 337d,157 (60-0-97 38.22%),81 (0.52),109 (30-0-79 27.52%),33 (0.30)
23,"Maric, Ryan",20y 295d,44 (8-0-36 18.18%),16 (0.36),←,
45,"McCarthy, Tom",24y 351d,2 (0-0-2 0.00%),,←,
9,"Reid, Harley",20y 72d,35 (6-0-29 17.14%),19 (0.54),←,
1,"Ryan, Liam",28y 269d,118 (49-0-69 41.53%),150 (1.27),←,
35,"Shanahan, Jobe",18y 330d,1 (0-0-1 0.00%),1 (1.00),←,
32,"Williams, Bailey",25y 72d,81 (16-0-65 19.75%),26 (0.32),←,
34,"Williams, Jack",21y 209d,39 (7-0-32 17.95%),35 (0.90),←,
Totals,Totals,24y 175d,1732 (628-13-1091 36.26%),902 (0.52),,
C,"McQualter, Andrew",39y 19d,28 (8-0-20 28.57%),,15 (1-0-14 6.67%),
