Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",27y 184d,149 (61-2-86 41.61%),38 (0.26),←,
8,"Bewick, Rohan",23y 220d,36 (15-0-21 41.67%),30 (0.83),←,
20,"Black, Simon",34y 45d,316 (172-4-140 55.06%),170 (0.54),←,
16,"Brown, Jonathan",31y 201d,238 (138-3-97 58.61%),559 (2.35),←,
42,"Clarke, Justin",19y 181d,4 (2-0-2 50.00%),,←,
41,"Golby, Mitch",21y 227d,29 (11-0-18 37.93%),2 (0.07),←,
11,"Hanley, Pearce",24y 184d,63 (19-0-44 30.16%),17 (0.27),←,
35,"Lester, Ryan",20y 265d,26 (11-0-15 42.31%),6 (0.23),←,
23,"Leuenberger, Matthew",24y 345d,76 (26-1-49 34.87%),18 (0.24),←,
19,"Lisle, Jordan",22y 310d,12 (8-0-4 66.67%),7 (0.58),7 (4-0-3 57.14%),6 (0.86)
32,"Mayes, Sam",18y 363d,6 (3-0-3 50.00%),,←,
9,"McGrath, Ashley",29y 363d,196 (94-2-100 48.47%),147 (0.75),←,
21,"Merrett, Daniel",28y 157d,143 (60-3-80 43.01%),43 (0.30),←,
3,"Moloney, Brent",29y 110d,153 (52-3-98 34.97%),39 (0.25),8 (3-0-5 37.50%),2 (0.25)
24,"Patfull, Joel",28y 162d,147 (59-3-85 41.16%),21 (0.14),←,
31,"Polkinghorne, James",24y 117d,88 (34-1-53 39.20%),52 (0.59),←,
29,"Raines, Andrew",27y 71d,107 (36-1-70 34.11%),11 (0.10),51 (18-0-33 35.29%),10 (0.20)
30,"Redden, Jack",22y 160d,84 (30-1-53 36.31%),40 (0.48),←,
38,"Rockliff, Tom",23y 85d,70 (21-0-49 30.00%),38 (0.54),←,
14,"Staker, Brent",28y 360d,140 (73-1-66 52.50%),99 (0.71),30 (9-0-21 30.00%),15 (0.50)
26,"Yeo, Elliot",19y 229d,15 (6-0-9 40.00%),,←,
15,"Zorko, Dayne",24y 98d,24 (11-0-13 45.83%),27 (1.13),←,
Totals,Totals,25y 102d,2122 (942-25-1155 44.39%),1364 (0.64),,
C,"Voss, Michael",37y 315d,98 (38-1-59 39.29%),,←,
