Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ainsworth, Ben",23y 45d,58 (12-1-45 21.55%),41 (0.71),←,
15,"Anderson, Noah",20y 38d,19 (6-1-12 34.21%),4 (0.21),←,
10,"Ballard, Charlie",21y 247d,50 (10-1-39 21.00%),1 (0.02),←,
3,"Bowes, Jack",23y 60d,61 (14-1-46 23.77%),13 (0.21),←,
7,"Brodie, Will",22y 216d,22 (3-0-19 13.64%),3 (0.14),←,
35,"Budarick, Connor",19y 355d,17 (6-1-10 38.24%),1 (0.06),←,
25,"Collins, Sam",26y 285d,42 (12-1-29 29.76%),,28 (9-1-18 33.93%),
12,"Day, Sam",28y 202d,139 (38-2-99 28.06%),98 (0.71),←,
4,"Ellis, Brandon",27y 236d,194 (114-2-78 59.28%),63 (0.32),18 (5-1-12 30.56%),5 (0.28)
1,"Greenwood, Hugh",29y 21d,70 (36-2-32 52.86%),39 (0.56),19 (6-1-12 34.21%),3 (0.16)
39,"Holman, Nick",25y 302d,57 (13-0-44 22.81%),24 (0.42),48 (12-0-36 25.00%),24 (0.50)
34,"King, Ben",20y 263d,33 (6-1-26 19.70%),48 (1.45),←,
23,"Lemmens, Sean",26y 145d,95 (24-2-69 26.32%),25 (0.26),←,
13,"Lukosius, Jack",20y 230d,40 (9-1-30 23.75%),7 (0.17),←,
44,"Macpherson, Darcy",23y 149d,53 (12-0-41 22.64%),25 (0.47),←,
17,"Markov, Oleg",24y 323d,25 (13-0-12 52.00%),4 (0.16),2 (1-0-1 50.00%),1 (0.50)
11,"Miller, Touk",25y 33d,119 (26-2-91 22.69%),32 (0.27),←,
27,"Powell, Wil",21y 213d,37 (10-1-26 28.38%),11 (0.30),←,
22,"Rankine, Izak",20y 338d,14 (3-1-10 25.00%),15 (1.07),←,
6,"Sexton, Alex",27y 114d,135 (34-0-101 25.19%),132 (0.98),←,
24,"Swallow, David",28y 128d,156 (39-1-116 25.32%),74 (0.47),←,
14,"Weller, Lachie",25y 32d,105 (26-1-78 25.24%),37 (0.35),58 (12-1-45 21.55%),20 (0.34)
28,"Witts, Jarrod",28y 195d,121 (37-1-83 30.99%),25 (0.21),81 (19-1-61 24.07%),7 (0.09)
Totals,Totals,24y 150d,1662 (503-23-1136 30.26%),722 (0.43),,
C,"Dew, Stuart",41y 221d,63 (13-1-49 21.43%),,←,
