Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
30,"Bayes, Mark",28y 46d,199 (74-2-123 37.69%),136 (0.68),←,
13,"Brunton, Neil",26y 117d,62 (8-1-53 13.71%),9 (0.15),←,
26,"Caven, Peter",24y 349d,49 (18-0-31 36.73%),20 (0.41),10 (3-0-7 30.00%),3 (0.30)
8,"Cresswell, Daryn",23y 343d,52 (6-0-46 11.54%),50 (0.96),←,
5,"Daniels, Jayson",24y 70d,115 (32-1-82 28.26%),20 (0.17),41 (7-0-34 17.07%),1 (0.02)
18,"Direen, Scott",22y 192d,22 (5-0-17 22.73%),7 (0.32),←,
6,"Dunkley, Andrew",26y 305d,58 (9-1-48 16.38%),4 (0.07),←,
29,"Garlick, Simon",20y 20d,9 (4-0-5 44.44%),5 (0.56),←,
20,"Gaspar, Darren",18y 345d,10 (3-0-7 30.00%),,←,
25,"Gray, Troy",22y 63d,33 (5-1-27 16.67%),12 (0.36),←,
39,"Heuskes, Adam",19y 41d,15 (4-0-11 26.67%),2 (0.13),←,
47,"Higgins, Leon",26y 307d,117 (36-2-79 31.62%),77 (0.66),←,
11,"Kappler, Darren",30y 97d,132 (39-0-93 29.55%),107 (0.81),45 (9-0-36 20.00%),56 (1.24)
14,"Kelly, Paul",25y 276d,95 (17-2-76 18.95%),53 (0.56),←,
24,"Kickett, Derek",32y 206d,111 (57-1-53 51.80%),142 (1.28),22 (5-0-17 22.73%),36 (1.64)
3,"Lewis, Dale",25y 361d,84 (15-2-67 19.05%),106 (1.26),←,
4,"Lockett, Tony",29y 52d,186 (70-0-116 37.63%),914 (4.91),3 (2-0-1 66.67%),16 (5.33)
2,"McRae, Dean",26y 169d,122 (41-1-80 34.02%),42 (0.34),41 (7-0-34 17.07%),17 (0.41)
38,"OLoughlin, Michael",18y 69d,1 (1-0-0 100.00%),3 (3.00),←,
1,"Roos, Paul",31y 307d,274 (112-0-162 40.88%),273 (1.00),5 (2-0-3 40.00%),3 (0.60)
22,"Rose, Gavin",25y 213d,39 (6-1-32 16.67%),3 (0.08),←,
Totals,Totals,25y 84d,1785 (562-15-1208 31.48%),1985 (1.11),,
C,"Barassi, Ron",59y 62d,498 (270-4-224 54.62%),,42 (7-0-35 16.67%),
