Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
15,"Anderson, Noah",20y 101d,28 (9-1-18 33.93%),4 (0.14),←,
2,"Atkins, Rory",26y 321d,104 (63-1-40 61.06%),48 (0.46),3 (1-0-2 33.33%),1 (0.33)
10,"Ballard, Charlie",21y 310d,58 (13-1-44 23.28%),1 (0.02),←,
29,"Burgess, Chris",25y 184d,23 (6-0-17 26.09%),10 (0.43),←,
25,"Collins, Sam",26y 348d,51 (15-1-35 30.39%),,37 (12-1-24 33.78%),
19,"Corbett, Josh",25y 36d,23 (4-1-18 19.57%),18 (0.78),←,
4,"Ellis, Brandon",27y 299d,203 (117-2-84 58.13%),67 (0.33),27 (8-1-18 31.48%),9 (0.33)
50,"Farrar, Jy",24y 173d,7 (3-0-4 42.86%),1 (0.14),←,
26,"Flanders, Sam",19y 309d,13 (4-1-8 34.62%),3 (0.23),←,
1,"Greenwood, Hugh",29y 84d,79 (39-2-38 50.63%),44 (0.56),28 (9-1-18 33.93%),8 (0.29)
39,"Holman, Nick",26y,65 (16-0-49 24.62%),29 (0.45),56 (15-0-41 26.79%),29 (0.52)
34,"King, Ben",20y 326d,42 (9-1-32 22.62%),74 (1.76),←,
23,"Lemmens, Sean",26y 208d,103 (27-2-74 27.18%),25 (0.24),←,
13,"Lukosius, Jack",20y 293d,49 (12-1-36 25.51%),9 (0.18),←,
17,"Markov, Oleg",25y 21d,34 (16-0-18 47.06%),4 (0.12),11 (4-0-7 36.36%),1 (0.09)
11,"Miller, Touk",25y 96d,127 (29-2-96 23.62%),34 (0.27),←,
27,"Powell, Wil",21y 276d,46 (13-1-32 29.35%),11 (0.24),←,
22,"Rankine, Izak",21y 36d,23 (6-1-16 28.26%),25 (1.09),←,
41,"Rosas, Malcolm",19y 336d,3 (1-0-2 33.33%),,←,
6,"Sexton, Alex",27y 177d,143 (37-0-106 25.87%),138 (0.97),←,
32,"Smith, Zac",31y 96d,117 (48-1-68 41.45%),52 (0.44),67 (14-0-53 20.90%),32 (0.48)
24,"Swallow, David",28y 191d,165 (42-1-122 25.76%),76 (0.46),←,
14,"Weller, Lachie",25y 95d,114 (29-1-84 25.88%),42 (0.37),67 (15-1-51 23.13%),25 (0.37)
Totals,Totals,24y 251d,1620 (558-21-1041 34.44%),715 (0.44),,
C,"Dew, Stuart",41y 284d,72 (16-1-55 22.92%),,←,
