Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Batchelor, Jake",22y 150d,45 (20-2-23 46.67%),2 (0.04),←,
25,"Chaplin, Troy",28y 140d,178 (76-1-101 42.98%),13 (0.07),38 (21-0-17 55.26%),3 (0.08)
30,"Conca, Reece",21y 335d,66 (32-1-33 49.24%),19 (0.29),←,
9,"Cotchin, Trent",24y 97d,124 (56-2-66 45.97%),75 (0.60),←,
3,"Deledio, Brett",27y 86d,207 (84-5-118 41.79%),134 (0.65),←,
10,"Edwards, Shane",25y 261d,145 (55-5-85 39.66%),96 (0.66),←,
5,"Ellis, Brandon",20y 344d,58 (29-1-28 50.86%),23 (0.40),←,
41,"Foley, Nathan",28y 308d,147 (58-3-86 40.48%),42 (0.29),←,
2,"Grimes, Dylan",22y 362d,38 (17-0-21 44.74%),1 (0.03),←,
14,"Houli, Bachar",26y 62d,107 (48-3-56 46.26%),26 (0.24),81 (38-2-41 48.15%),17 (0.21)
23,"Jackson, Daniel",28y 79d,156 (59-4-93 39.10%),61 (0.39),←,
42,"Lloyd, Sam",24y 132d,6 (2-0-4 33.33%),10 (1.67),←,
20,"Maric, Ivan",28y 190d,125 (69-1-55 55.60%),47 (0.38),48 (26-1-21 55.21%),19 (0.40)
4,"Martin, Dustin",23y 17d,102 (44-2-56 44.12%),109 (1.07),←,
26,"Miles, Anthony",22y 135d,16 (4-0-12 25.00%),4 (0.25),6 (3-0-3 50.00%),3 (0.50)
38,"Morris, Steven",25y 194d,58 (29-1-28 50.86%),7 (0.12),←,
1,"Newman, Chris",32y 56d,244 (88-5-151 37.09%),44 (0.18),←,
13,"Petterd, Ricky",25y 354d,77 (25-1-51 33.12%),68 (0.88),23 (11-0-12 47.83%),13 (0.57)
18,"Rance, Alex",24y 277d,100 (39-2-59 40.00%),8 (0.08),←,
8,"Riewoldt, Jack",25y 255d,150 (60-4-86 41.33%),364 (2.43),←,
29,"Vickery, Ty",24y 43d,86 (37-2-47 44.19%),99 (1.15),←,
31,"Vlastuin, Nick",20y 85d,31 (15-0-16 48.39%),12 (0.39),←,
Totals,Totals,25y 64d,2266 (946-45-1275 41.75%),1264 (0.56),,
C,"Hardwick, Damien",41y 329d,105 (45-2-58 43.81%),,←,
