St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
10,"Baker, Steven",23y 66d,64 (18-1-45 28.91%),16 (0.25),←,
14,"Ball, Luke",19y 63d,11 (5-0-6 45.45%),6 (0.55),←,
6,"Black, Heath",24y 60d,103 (28-0-75 27.18%),43 (0.42),34 (10-0-24 29.41%),8 (0.24)
27,"Blake, Jason",22y 134d,35 (7-1-27 21.43%),7 (0.20),←,
3,"Burke, Nathan",33y 171d,322 (135-3-184 42.39%),123 (0.38),←,
20,"Clarke, Xavier",19y 302d,33 (9-1-23 28.79%),13 (0.39),←,
26,"Dal Santo, Nick",19y 155d,21 (4-1-16 21.43%),8 (0.38),←,
18,"Goddard, Brendon",18y 68d,13 (5-0-8 38.46%),1 (0.08),←,
2,"Hamill, Aaron",25y 341d,146 (64-0-82 43.84%),185 (1.27),54 (15-0-39 27.78%),71 (1.31)
35,"Harvey, Robert",31y 340d,272 (126-3-143 46.88%),158 (0.58),←,
7,"Hayes, Lenny",23y 194d,88 (25-2-61 29.55%),37 (0.42),←,
8,"Hudghton, Max",26y 328d,132 (50-2-80 38.64%),12 (0.09),←,
5,"Jones, Austinn",26y 302d,174 (68-2-104 39.66%),114 (0.66),←,
23,"Koschitzke, Justin",20y 310d,36 (9-0-27 25.00%),16 (0.44),←,
31,"Maguire, Matt",19y 58d,24 (6-0-18 25.00%),7 (0.29),←,
44,"Milne, Stephen",23y 141d,52 (12-1-39 24.04%),103 (1.98),←,
28,"Montagna, Leigh",19y 267d,8 (3-0-5 37.50%),6 (0.75),←,
1,"Peckett, Justin",30y 295d,203 (80-2-121 39.90%),38 (0.19),←,
17,"Powell, Stephen",26y 323d,91 (53-1-37 58.79%),74 (0.81),17 (7-0-10 41.18%),10 (0.59)
12,"Riewoldt, Nick",20y 283d,45 (13-1-31 30.00%),47 (1.04),←,
13,"Voss, Brett",25y 155d,86 (32-2-52 38.37%),29 (0.34),51 (13-1-37 26.47%),18 (0.35)
30,"Wulf, Daniel",23y 69d,29 (5-1-23 18.97%),16 (0.55),←,
Totals,Totals,23y 317d,1988 (757-24-1207 38.08%),1059 (0.53),,
C,"Thomas, Grant",45y 163d,46 (13-1-32 29.35%),,←,
