Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
42,"Bennett, Gerrard",21y 76d,11 (4-0-7 36.36%),3 (0.27),←,
24,"Bolton, Jude",20y 101d,21 (7-0-14 33.33%),15 (0.71),←,
8,"Cresswell, Daryn",29y 33d,179 (73-1-105 41.06%),146 (0.82),←,
28,"Crouch, Jared",22y 111d,57 (27-0-30 47.37%),10 (0.18),←,
6,"Dunkley, Andrew",31y 361d,175 (73-2-100 42.29%),10 (0.06),←,
12,"Fosdike, Nic",20y 119d,24 (10-0-14 41.67%),13 (0.54),←,
37,"Goodes, Adam",20y 168d,36 (15-0-21 41.67%),46 (1.28),←,
14,"Kelly, Paul",30y 332d,199 (73-3-123 37.44%),166 (0.83),←,
31,"Kirk, Brett",23y 243d,10 (3-0-7 30.00%),6 (0.60),←,
3,"Lewis, Dale",31y 51d,167 (61-2-104 37.13%),178 (1.07),←,
34,"Luff, Troy",30y 215d,136 (61-2-73 45.59%),80 (0.59),←,
36,"Mathews, Ben",21y 208d,37 (17-0-20 45.95%),6 (0.16),←,
11,"Maxfield, Stuart",28y 76d,197 (97-2-98 49.75%),115 (0.58),108 (62-1-45 57.87%),50 (0.46)
13,"McPherson, Daniel",24y 355d,65 (37-1-27 57.69%),12 (0.18),←,
23,"Nicks, Matthew",25y 42d,87 (48-0-39 55.17%),37 (0.43),←,
16,"OConnor, Ryan",25y 363d,86 (41-3-42 49.42%),49 (0.57),23 (9-0-14 39.13%),2 (0.09)
39,"OKeefe, Ryan",19y 152d,3 (1-0-2 33.33%),,←,
19,"OLoughlin, Michael",23y 125d,117 (64-1-52 55.13%),155 (1.32),←,
22,"Saddington, Jason",20y 245d,60 (30-0-30 50.00%),24 (0.40),←,
25,"Schauble, Andrew",23y 220d,95 (33-0-62 34.74%),14 (0.15),16 (6-0-10 37.50%),3 (0.19)
2,"Schwass, Wayne",31y 210d,245 (132-0-113 53.88%),138 (0.56),61 (31-0-30 50.82%),41 (0.67)
1,"Stafford, Greg",25y 302d,104 (47-1-56 45.67%),33 (0.32),←,
Totals,Totals,25y 37d,2111 (954-18-1139 45.19%),1256 (0.59),,
C,"Eade, Rodney",42y 81d,111 (62-1-48 56.31%),,←,
