Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
19,"Betts, Eddie",33y 219d,320 (155-3-162 48.91%),605 (1.89),188 (77-3-108 41.76%),295 (1.57)
41,"Casboult, Levi",30y 109d,129 (39-1-89 30.62%),140 (1.09),←,
9,"Cripps, Patrick",25y 106d,106 (26-1-79 25.00%),51 (0.48),←,
28,"Cuningham, David",23y 94d,30 (6-0-24 20.00%),17 (0.57),←,
35,"Curnow, Ed",30y 238d,170 (62-2-106 37.06%),36 (0.21),←,
15,"Docherty, Sam",26y 259d,97 (30-1-66 31.44%),14 (0.14),84 (24-1-59 29.17%),13 (0.15)
40,"Gibbons, Michael",25y 48d,26 (9-0-17 34.62%),19 (0.73),←,
14,"Jones, Liam",29y 129d,130 (44-0-86 33.85%),84 (0.65),64 (17-0-47 26.56%),16 (0.25)
21,"Martin, Jack",25y 155d,102 (27-1-74 26.96%),87 (0.85),5 (2-0-3 40.00%),6 (1.20)
11,"McGovern, Mitch",25y 265d,69 (40-1-28 58.70%),95 (1.38),21 (6-0-15 28.57%),28 (1.33)
10,"McKay, Harry",22y 191d,38 (9-0-29 23.68%),51 (1.34),←,
3,"Murphy, Marc",32y 349d,273 (107-1-165 39.38%),187 (0.68),←,
32,"Newnes, Jack",27y 129d,160 (57-2-101 36.25%),57 (0.36),5 (2-0-3 40.00%),2 (0.40)
5,"Petrevski-Seton, Sam",22y 134d,69 (16-0-53 23.19%),19 (0.28),←,
34,"Philp, Sam",18y 333d,2 (1-0-1 50.00%),1 (0.50),←,
27,"Pittonet, Marc",24y 29d,11 (7-0-4 63.64%),,4 (2-0-2 50.00%),
20,"Plowman, Lachie",25y 295d,99 (27-0-72 27.27%),1 (0.01),79 (23-0-56 29.11%),
43,"Setterfield, Will",22y 148d,25 (9-0-16 36.00%),8 (0.32),23 (8-0-15 34.78%),8 (0.35)
6,"Simpson, Kade",36y 58d,330 (119-3-208 36.52%),138 (0.42),←,
18,"Walsh, Sam",20y,27 (9-0-18 33.33%),6 (0.22),←,
23,"Weitering, Jacob",22y 222d,81 (19-0-62 23.46%),10 (0.12),←,
31,"Williamson, Tom",21y 203d,20 (8-0-12 40.00%),1 (0.05),←,
Totals,Totals,26y 3d,2314 (826-16-1472 35.70%),1627 (0.70),,
C,"Teague, David",39y 58d,16 (8-0-8 50.00%),,←,
