Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
42,"Arnott, Simon",22y 182d,30 (18-1-11 61.67%),15 (0.50),←,
21,"Barry, Leo",21y 88d,29 (18-0-11 62.07%),23 (0.79),←,
41,"Cook, Troy",22y 3d,36 (23-0-13 63.89%),11 (0.31),←,
8,"Cresswell, Daryn",27y 85d,136 (54-1-81 40.07%),111 (0.82),←,
28,"Crouch, Jared",20y 163d,14 (8-0-6 57.14%),,←,
6,"Dunkley, Andrew",30y 47d,137 (56-2-79 41.61%),7 (0.05),←,
3,"Lewis, Dale",29y 103d,146 (50-2-94 34.93%),160 (1.10),←,
38,"Licuria, Paul",20y 223d,9 (2-0-7 22.22%),2 (0.22),←,
4,"Lockett, Tony",32y 159d,255 (112-1-142 44.12%),1264 (4.96),72 (44-1-27 61.81%),366 (5.08)
34,"Luff, Troy",28y 266d,96 (44-2-50 46.88%),66 (0.69),←,
11,"Maxfield, Stuart",26y 128d,155 (78-2-75 50.97%),93 (0.60),66 (43-1-22 65.91%),28 (0.42)
13,"McPherson, Daniel",23y 41d,41 (25-1-15 62.20%),5 (0.12),←,
17,"Mooney, Jason",25y 71d,93 (38-0-55 40.86%),50 (0.54),←,
23,"Nicks, Matthew",23y 94d,46 (29-0-17 63.04%),18 (0.39),←,
19,"OLoughlin, Michael",21y 176d,79 (46-1-32 58.86%),87 (1.10),←,
24,"Orchard, Mark",22y 135d,49 (27-1-21 56.12%),9 (0.18),37 (22-0-15 59.46%),5 (0.14)
1,"Roos, Paul",35y 49d,353 (158-1-194 44.90%),288 (0.82),84 (48-1-35 57.74%),18 (0.21)
22,"Saddington, Jason",18y 296d,18 (11-0-7 61.11%),7 (0.39),←,
7,"Seymour, Brad",22y 104d,75 (39-1-35 52.67%),4 (0.05),←,
15,"Stafford, Greg",23y 353d,76 (36-1-39 48.03%),19 (0.25),←,
20,"Stevens, John",27y 61d,39 (24-0-15 61.54%),19 (0.49),←,
33,"Warfe, Rowan",22y 53d,55 (20-0-35 36.36%),2 (0.04),29 (19-0-10 65.52%),1 (0.03)
Totals,Totals,24y 297d,1967 (916-17-1034 46.57%),2260 (1.15),,
C,"Eade, Rodney",40y 133d,68 (43-1-24 63.97%),,←,
