North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
34,"Archer, Jackson",22y 112d,26 (3-0-23 11.54%),,←,
30,"Comben, Charlie",23y 285d,36 (6-0-30 16.67%),8 (0.22),←,
5,"Daniel, Caleb",28y 298d,200 (106-0-94 53.00%),49 (0.25),8 (1-0-7 12.50%),
28,"Darling, Jack",32y 322d,306 (158-1-147 51.80%),539 (1.76),8 (1-0-7 12.50%),7 (0.88)
9,"Davies-Uniacke, Luke",25y 327d,116 (22-1-93 19.40%),44 (0.38),←,
42,"Dawson, Kallan",26y 283d,18 (3-0-15 16.67%),1 (0.06),←,
7,"Duursma, Zane",19y 246d,17 (1-0-16 5.88%),13 (0.76),←,
17,"Hardeman, Riley",20y 63d,7 (0-0-7 0.00%),,←,
41,"Konstanty, Jacob",20y 173d,8 (1-0-7 12.50%),5 (0.63),←,
20,"Larkey, Nick",26y 329d,125 (24-1-100 19.60%),257 (2.06),←,
39,"Maley, Finnbar",21y 287d,1 (0-0-1 0.00%),1 (1.00),←,
11,"McDonald, Luke",30y 81d,211 (71-0-140 33.65%),18 (0.09),←,
10,"McKercher, Colby",20y 19d,24 (3-0-21 12.50%),4 (0.17),←,
2,"OSullivan, Finn",18y 336d,7 (1-0-6 14.29%),,←,
26,"Parker, Luke",32y 188d,301 (181-2-118 60.47%),219 (0.73),8 (1-0-7 12.50%),6 (0.75)
29,"Phillips, Will",22y 344d,47 (9-0-38 19.15%),8 (0.17),←,
24,"Powell, Tom",23y 60d,76 (10-1-65 13.82%),28 (0.37),←,
8,"Scott, Bailey",24y 296d,106 (13-1-92 12.74%),34 (0.32),←,
3,"Sheezel, Harry",20y 200d,52 (7-0-45 13.46%),18 (0.35),←,
12,"Simpkin, Jy",27y 57d,160 (41-1-118 25.94%),69 (0.43),←,
15,"Stephens, Dylan",24y 113d,66 (28-0-38 42.42%),12 (0.18),23 (3-0-20 13.04%),1 (0.04)
38,"Xerri, Tristan",26y 47d,64 (10-1-53 16.41%),23 (0.36),←,
44,"Zurhaar, Cameron",26y 344d,129 (28-1-100 22.09%),175 (1.36),←,
Totals,Totals,24y 241d,2103 (726-10-1367 34.52%),1525 (0.73),,
C,"Clarkson, Alastair",57y 4d,434 (235-4-195 54.61%),,44 (7-0-37 15.91%),
