Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
21,"Barry, Leo",19y 97d,6 (5-0-1 83.33%),3 (0.50),←,
30,"Bayes, Mark",29y 162d,217 (83-2-132 38.71%),150 (0.69),←,
31,"Carey, Stefan",20y 212d,4 (2-1-1 62.50%),1 (0.25),←,
8,"Cresswell, Daryn",25y 94d,89 (26-1-62 29.78%),70 (0.79),←,
18,"Direen, Scott",23y 309d,50 (19-0-31 38.00%),10 (0.20),←,
6,"Dunkley, Andrew",28y 56d,96 (30-2-64 32.29%),7 (0.07),←,
12,"Dyson, Kevin",29y 112d,88 (48-1-39 55.11%),26 (0.30),18 (13-1-4 75.00%),1 (0.06)
10,"Filandia, Peter",26y 102d,46 (19-1-26 42.39%),36 (0.78),33 (12-1-20 37.88%),22 (0.67)
29,"Garlick, Simon",21y 136d,38 (21-0-17 55.26%),24 (0.63),←,
9,"Grant, Shannon",19y 127d,31 (17-1-13 56.45%),20 (0.65),←,
39,"Heuskes, Adam",20y 157d,45 (22-0-23 48.89%),5 (0.11),←,
14,"Kelly, Paul",27y 27d,133 (38-3-92 29.70%),80 (0.60),←,
24,"Kickett, Derek",33y 323d,148 (78-2-68 53.38%),175 (1.18),59 (26-1-32 44.92%),69 (1.17)
4,"Lockett, Tony",30y 168d,222 (91-1-130 41.22%),1122 (5.05),39 (23-1-15 60.26%),224 (5.74)
34,"Luff, Troy",26y 276d,61 (23-2-36 39.34%),49 (0.80),←,
17,"Mooney, Jason",23y 80d,54 (13-0-41 24.07%),22 (0.41),←,
5,"OBrien, Craig",26y 174d,87 (44-2-41 51.72%),160 (1.84),14 (9-1-4 67.86%),28 (2.00)
19,"OLoughlin, Michael",19y 186d,32 (18-1-13 57.81%),30 (0.94),←,
1,"Roos, Paul",33y 58d,310 (132-1-177 42.74%),281 (0.91),41 (22-1-18 54.88%),11 (0.27)
7,"Seymour, Brad",20y 113d,36 (16-1-19 45.83%),1 (0.03),←,
15,"Stafford, Greg",21y 363d,35 (13-1-21 38.57%),6 (0.17),←,
Totals,Totals,25y 20d,1828 (758-23-1047 41.47%),2278 (1.25),,
C,"Eade, Rodney",38y 142d,21 (15-1-5 73.81%),,←,
