Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
9,"AhMat, Robert",22y 300d,51 (27-0-24 52.94%),45 (0.88),26 (15-0-11 57.69%),23 (0.88)
15,"Allison, Brett",31y 354d,227 (128-1-98 56.61%),285 (1.26),8 (4-0-4 50.00%),9 (1.13)
27,"Ball, Jason",27y 175d,109 (66-0-43 60.55%),121 (1.11),6 (3-0-3 50.00%),7 (1.17)
21,"Barry, Leo",22y 361d,59 (33-0-26 55.93%),45 (0.76),←,
24,"Bolton, Jude",20y 60d,15 (5-0-10 33.33%),9 (0.60),←,
17,"Bomford, Andrew",25y 300d,23 (8-0-15 34.78%),8 (0.35),10 (3-0-7 30.00%),3 (0.30)
8,"Cresswell, Daryn",28y 358d,173 (71-1-101 41.33%),142 (0.82),←,
28,"Crouch, Jared",22y 70d,51 (25-0-26 49.02%),7 (0.14),←,
6,"Dunkley, Andrew",31y 320d,172 (71-2-99 41.86%),10 (0.06),←,
12,"Fosdike, Nic",20y 78d,18 (8-0-10 44.44%),10 (0.56),←,
37,"Goodes, Adam",20y 127d,30 (13-0-17 43.33%),36 (1.20),←,
34,"Luff, Troy",30y 174d,130 (59-2-69 46.15%),77 (0.59),←,
36,"Mathews, Ben",21y 167d,31 (15-0-16 48.39%),6 (0.19),←,
11,"Maxfield, Stuart",28y 35d,191 (95-2-94 50.26%),114 (0.60),102 (60-1-41 59.31%),49 (0.48)
16,"OConnor, Ryan",25y 322d,83 (40-3-40 50.00%),48 (0.58),20 (8-0-12 40.00%),1 (0.05)
39,"OKeefe, Ryan",19y 111d,1 (0-0-1 0.00%),,←,
19,"OLoughlin, Michael",23y 84d,111 (62-1-48 56.31%),139 (1.25),←,
22,"Saddington, Jason",20y 204d,54 (28-0-26 51.85%),22 (0.41),←,
25,"Schauble, Andrew",23y 179d,89 (31-0-58 34.83%),14 (0.16),10 (4-0-6 40.00%),3 (0.30)
2,"Schwass, Wayne",31y 169d,239 (130-0-109 54.39%),135 (0.56),55 (29-0-26 52.73%),38 (0.69)
1,"Stafford, Greg",25y 261d,100 (45-1-54 45.50%),32 (0.32),←,
20,"Stevens, John",28y 334d,65 (35-0-30 53.85%),37 (0.57),←,
Totals,Totals,25y 57d,2022 (995-13-1014 49.21%),1342 (0.66),,
C,"Eade, Rodney",42y 40d,105 (60-1-44 57.62%),,←,
