Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",20y 142d,5 (1-0-4 20.00%),,←,
27,"Ball, Jason",30y 143d,135 (78-0-57 57.78%),147 (1.09),32 (15-0-17 46.88%),33 (1.03)
21,"Barry, Leo",25y 329d,101 (53-0-48 52.48%),50 (0.50),←,
6,"Bolton, Craig",22y 317d,32 (18-0-14 56.25%),10 (0.31),3 (1-0-2 33.33%),
24,"Bolton, Jude",23y 29d,70 (31-1-38 45.00%),42 (0.60),←,
28,"Crouch, Jared",25y 39d,111 (53-1-57 48.20%),21 (0.19),←,
2,"Davis, Nick",23y 14d,74 (31-0-43 41.89%),89 (1.20),3 (1-0-2 33.33%),4 (1.33)
12,"Fosdike, Nic",23y 46d,71 (32-1-38 45.77%),38 (0.54),←,
37,"Goodes, Adam",23y 95d,90 (41-1-48 46.11%),115 (1.28),←,
1,"Hall, Barry",26y 64d,108 (41-2-65 38.89%),208 (1.93),20 (7-1-12 37.50%),64 (3.20)
17,"Kennelly, Tadhg",21y 286d,31 (15-0-16 48.39%),12 (0.39),←,
31,"Kirk, Brett",26y 170d,52 (23-1-28 45.19%),28 (0.54),←,
4,"Mathews, Ben",24y 135d,90 (43-1-46 48.33%),15 (0.17),←,
11,"Maxfield, Stuart",31y 4d,241 (117-3-121 49.17%),136 (0.56),152 (82-2-68 54.61%),71 (0.47)
13,"McPherson, Daniel",27y 282d,110 (60-2-48 55.45%),36 (0.33),←,
23,"Nicks, Matthew",27y 335d,134 (72-1-61 54.10%),99 (0.74),←,
22,"Saddington, Jason",23y 172d,114 (56-1-57 49.56%),33 (0.29),←,
25,"Schauble, Andrew",26y 147d,132 (51-0-81 38.64%),32 (0.24),53 (24-0-29 45.28%),21 (0.40)
36,"Schneider, Adam",18y 336d,3 (1-0-2 33.33%),3 (1.00),←,
16,"Stevens, Scott",21y 88d,17 (6-1-10 38.24%),12 (0.71),←,
33,"Warfe, Rowan",26y 294d,99 (39-0-60 39.39%),5 (0.05),73 (38-0-35 52.05%),4 (0.05)
10,"Williams, Paul",30y 10d,234 (101-3-130 43.80%),272 (1.16),45 (20-1-24 45.56%),49 (1.09)
Totals,Totals,24y 357d,2054 (963-19-1072 46.88%),1403 (0.68),,
C,"Roos, Paul",39y 290d,13 (7-0-6 53.85%),,←,
