Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
15,"Anderson, Noah",20y 122d,30 (9-1-20 31.67%),4 (0.13),←,
10,"Ballard, Charlie",21y 331d,60 (13-1-46 22.50%),1 (0.02),←,
3,"Bowes, Jack",23y 144d,70 (16-1-53 23.57%),14 (0.20),←,
29,"Burgess, Chris",25y 205d,25 (6-0-19 24.00%),12 (0.48),←,
12,"Day, Sam",28y 286d,140 (38-2-100 27.86%),98 (0.70),←,
4,"Ellis, Brandon",27y 320d,205 (117-2-86 57.56%),67 (0.33),29 (8-1-20 29.31%),9 (0.31)
8,"Fiorini, Brayden",23y 301d,53 (10-1-42 19.81%),18 (0.34),←,
26,"Flanders, Sam",19y 330d,15 (4-1-10 30.00%),4 (0.27),←,
46,"Graham, Caleb",20y 280d,19 (3-0-16 15.79%),,←,
1,"Greenwood, Hugh",29y 105d,81 (39-2-40 49.38%),44 (0.54),30 (9-1-20 31.67%),8 (0.27)
39,"Holman, Nick",26y 21d,67 (16-0-51 23.88%),29 (0.43),58 (15-0-43 25.86%),29 (0.50)
34,"King, Ben",20y 347d,44 (9-1-34 21.59%),76 (1.73),←,
23,"Lemmens, Sean",26y 229d,105 (27-2-76 26.67%),25 (0.24),←,
13,"Lukosius, Jack",20y 314d,51 (12-1-38 24.51%),9 (0.18),←,
17,"Markov, Oleg",25y 42d,36 (16-0-20 44.44%),4 (0.11),13 (4-0-9 30.77%),1 (0.08)
11,"Miller, Touk",25y 117d,129 (29-2-98 23.26%),35 (0.27),←,
27,"Powell, Wil",21y 297d,48 (13-1-34 28.13%),11 (0.23),←,
22,"Rankine, Izak",21y 57d,25 (6-1-18 26.00%),27 (1.08),←,
18,"Rowell, Matt",19y 353d,8 (3-0-5 37.50%),6 (0.75),←,
6,"Sexton, Alex",27y 198d,145 (37-0-108 25.52%),139 (0.96),←,
32,"Smith, Zac",31y 117d,119 (48-1-70 40.76%),52 (0.44),69 (14-0-55 20.29%),32 (0.46)
24,"Swallow, David",28y 212d,167 (42-1-124 25.45%),76 (0.46),←,
14,"Weller, Lachie",25y 116d,116 (29-1-86 25.43%),42 (0.36),69 (15-1-53 22.46%),25 (0.36)
Totals,Totals,24y 163d,1758 (542-22-1194 30.83%),793 (0.45),,
C,"Dew, Stuart",41y 305d,74 (16-1-57 22.30%),,←,
