Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
44,"Bellchambers, Tom",22y 42d,27 (7-1-19 27.78%),10 (0.37),←,
22,"Carlisle, Jake",19y 323d,8 (2-0-6 25.00%),2 (0.25),←,
45,"Crameri, Stewart",23y 10d,23 (10-1-12 45.65%),34 (1.48),←,
29,"Davey, Alwyn",27y 97d,67 (31-1-35 47.01%),70 (1.04),←,
31,"Fletcher, Dustin",36y 105d,346 (204-5-137 59.68%),68 (0.20),←,
34,"Hardingham, Kyle",22y 353d,26 (12-1-13 48.08%),9 (0.35),←,
21,"Heppell, Dyson",19y 98d,21 (10-1-10 50.00%),2 (0.10),←,
19,"Hille, David",30y 79d,182 (84-1-97 46.43%),140 (0.77),←,
39,"Hocking, Heath",23y 236d,61 (27-2-32 45.90%),23 (0.38),←,
40,"Howlett, Ben",22y 303d,36 (15-1-20 43.06%),15 (0.42),←,
7,"Jetta, Leroy",23y 45d,60 (28-1-31 47.50%),48 (0.80),←,
42,"Lovett-Murray, Nathan",28y 275d,123 (43-2-78 35.77%),64 (0.52),←,
10,"McVeigh, Mark",30y 206d,227 (107-4-116 48.02%),106 (0.47),←,
17,"Melksham, Jake",19y 356d,35 (13-1-21 38.57%),12 (0.34),←,
6,"Monfries, Angus",24y 213d,130 (48-3-79 38.08%),143 (1.10),←,
23,"Myers, David",22y 51d,34 (13-0-21 38.24%),7 (0.21),←,
37,"Reimers, Kyle",22y 222d,53 (22-1-30 42.45%),60 (1.13),←,
30,"Ryder, Paddy",23y 159d,115 (46-3-66 41.30%),69 (0.60),←,
5,"Stanton, Brent",25y 111d,160 (60-3-97 38.44%),101 (0.63),←,
4,"Watson, Jobe",26y 193d,130 (51-3-76 40.38%),59 (0.45),←,
12,"Welsh, Andrew",28y 190d,161 (64-2-95 40.37%),32 (0.20),←,
11,"Zaharakis, David",21y 180d,51 (22-1-28 44.12%),56 (1.10),←,
Totals,Totals,24y 274d,2076 (919-38-1119 44.27%),1130 (0.54),,
C,"Hird, James",38y 197d,21 (10-1-10 50.00%),,←,
