Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Batchelor, Jake",20y 76d,20 (5-1-14 27.50%),,←,
30,"Conca, Reece",19y 261d,22 (6-1-15 29.55%),3 (0.14),←,
9,"Cotchin, Trent",22y 22d,69 (27-1-41 39.86%),40 (0.58),←,
7,"Dea, Matt",20y 199d,8 (2-0-6 25.00%),,←,
3,"Deledio, Brett",25y 11d,155 (55-4-96 36.77%),103 (0.66),←,
42,"Ellis, Brandon",18y 270d,5 (1-0-4 20.00%),1 (0.20),←,
41,"Foley, Nathan",26y 234d,115 (37-3-75 33.48%),34 (0.30),←,
6,"Grigg, Shaun",24y 10d,69 (27-1-41 39.86%),20 (0.29),26 (9-1-16 36.54%),10 (0.38)
2,"Grimes, Dylan",20y 288d,13 (5-0-8 38.46%),,←,
14,"Houli, Bachar",23y 353d,53 (19-2-32 37.74%),15 (0.28),27 (9-1-17 35.19%),6 (0.22)
23,"Jackson, Daniel",26y 4d,109 (33-3-73 31.65%),33 (0.30),←,
20,"Maric, Ivan",26y 116d,82 (44-0-38 53.66%),31 (0.38),5 (1-0-4 20.00%),3 (0.60)
4,"Martin, Dustin",20y 308d,48 (15-1-32 32.29%),49 (1.02),←,
13,"Miller, Brad",28y 298d,152 (52-2-98 34.87%),116 (0.76),19 (8-0-11 42.11%),27 (1.42)
38,"Morris, Steven",23y 120d,5 (1-0-4 20.00%),,←,
26,"Nahas, Robin",24y 171d,60 (16-2-42 28.33%),68 (1.13),←,
17,"Newman, Chris",29y 347d,197 (62-4-131 32.49%),29 (0.15),←,
18,"Rance, Alex",22y 203d,49 (11-1-37 23.47%),7 (0.14),←,
8,"Riewoldt, Jack",23y 181d,95 (31-3-61 34.21%),205 (2.16),←,
21,"Tuck, Shane",30y 127d,145 (51-3-91 36.21%),59 (0.41),←,
29,"Vickery, Ty",21y 334d,50 (16-2-32 34.00%),49 (0.98),←,
35,"White, Matt",25y 14d,84 (29-4-51 36.90%),40 (0.48),←,
Totals,Totals,23y 312d,1605 (545-38-1022 33.96%),902 (0.56),,
C,"Hardwick, Damien",39y 255d,49 (15-1-33 31.63%),,←,
